sig,h,sess,n,gross,net,t,pf,yrs_pos,yrs,h1,h2,net_yr
z15>4 逆張り,1,全,13395,0.021606868234415943,-0.238393131765584,-11.399535711709248,0.6097312609283828,0,11,-0.21934004325403372,-0.25390343986998926,-298.4370093457942
z15>4 逆張り,1,Asia,5955,0.011672544080604953,-0.248327455919395,-10.561362273143933,0.5343885124040586,0,11,-0.22584151696606658,-0.26465420289855085,-138.20467289719602
z15>4 逆張り,1,London,3115,0.06437624398073878,-0.19562375601926113,-5.617279801687437,0.6636327254963109,1,11,-0.22545977011494325,-0.16546029696578268,-56.95028037383164
z15>4 逆張り,1,NY,4325,0.004481387283236483,-0.25551861271676346,-5.092102690942888,0.6540687036975011,0,11,-0.2060051546391747,-0.2957937106918252,-103.28205607476654
z15>4 逆張り,3,全,6330,0.03768341232227338,-0.22231658767772658,-4.765369664698365,0.7458741184235579,1,11,-0.17250383275261388,-0.26363526011560895,-131.52000000000086
z15>4 逆張り,3,Asia,2802,0.01009314775160046,-0.24990685224839945,-4.458456459705344,0.674011778124339,1,11,-0.18756030150753902,-0.2962014925373219,-65.44289719626312
z15>4 逆張り,3,London,1507,0.14692236230922304,-0.11307763769077687,-1.512763958302413,0.855822988723585,2,11,-0.18039078947368664,-0.044593038821952966,-15.925981308411286
z15>4 逆張り,3,NY,2021,-0.005520534388912966,-0.26552053438891293,-2.403291063133001,0.7569316010162738,1,11,-0.14633406113536943,-0.36432126696832084,-50.15112149532646
z15>4 逆張り,5,全,4776,0.05036557788944572,-0.2096344221105542,-3.488747517420242,0.7959470831255351,2,11,-0.15418035796236584,-0.2561628802464427,-93.57140186915953
z15>4 逆張り,5,Asia,2107,0.019613668723303286,-0.2403863312766966,-3.2817393120969234,0.724804059799455,1,11,-0.18321017699114542,-0.2833516209476345,-47.335887850467266
z15>4 逆張り,5,London,1155,0.22636277056276788,-0.033637229437232,-0.31422306960460494,0.9637515651270082,2,11,-0.16526109215016738,0.10191915641475413,-3.6309345794395287
z15>4 逆張り,5,NY,1514,-0.04110237780713615,-0.3011023778071361,-2.1923372912837613,0.7714204485056809,1,11,-0.10666763425254222,-0.4634848484848515,-42.60457943925272
z15>4 逆張り,15,全,3187,0.09938092249764878,-0.1606190775023512,-1.4102412588182216,0.8908418259582512,3,11,-0.09003009575923265,-0.22044579710144632,-47.840467289718994
z15>4 逆張り,15,Asia,1395,0.09288028673835695,-0.167119713261643,-1.331029270000983,0.8602232284182196,3,11,-0.09431147540983201,-0.22369681528661708,-21.78803738317682
z15>4 逆張り,15,London,795,0.43292075471698116,0.17292075471698126,0.9012998083649627,1.138186979431579,4,11,-0.023775000000001007,0.3721063291139253,12.84785046728973
z15>4 逆張り,15,NY,997,-0.1574854563691086,-0.4174854563691085,-1.4927708460964229,0.7946300154878723,2,11,-0.14288495575221297,-0.6452275229357816,-38.90028037383189
z15>4 逆張り,30,全,3024,0.05864285714285745,-0.20135714285714243,-1.4022499623973446,0.8908584467192328,2,11,-0.16231653655073933,-0.23541795665635115,-56.90691588785035
z15>4 逆張り,30,Asia,1318,0.1783368740515968,-0.08166312594840315,-0.475323548451335,0.9446868955139838,3,11,-0.091720338983041,-0.07351236263736427,-10.059065420560314
z15>4 逆張り,30,London,764,0.27859554973822376,0.018595549738223915,0.08804081854042044,1.011138892351746,4,11,-0.1162769230769174,0.15923796791444075,1.3277570093460813
z15>4 逆張り,30,NY,942,-0.28721762208068635,-0.5472176220806863,-1.5457883041205738,0.7813655644582181,1,11,-0.3012610722610716,-0.7529005847953346,-48.17560747663612
z15>4 逆張り,60,全,2884,-0.06330062413314855,-0.3233006241331484,-1.899599352407638,0.8655169827540203,1,11,-0.23334055265123183,-0.4012660194174761,-87.14009345794395
z15>4 逆張り,60,Asia,1250,-0.0009847999999976309,-0.2609847999999975,-1.1426924025781993,0.8684299359191276,3,11,-0.0923939393939376,-0.3982554426705339,-30.488878504672613
z15>4 逆張り,60,London,742,0.36150000000000176,0.10150000000000192,0.32579757680447624,1.0468978065827435,5,11,-0.2657154255319133,0.4787486338797838,7.038598130841255
z15>4 逆張り,60,NY,892,-0.503992152466373,-0.7639921524663728,-2.0947297564301564,0.7606983799021755,1,11,-0.3997537313432862,-1.0628163265306194,-63.68981308411258
z15>4 順張り,1,全,13395,-0.021606868234415943,-0.2816068682344159,-13.46593975810283,0.5653129275281082,0,11,-0.30065995674596613,-0.2660965601300106,-352.53495327102814
z15>4 順張り,1,Asia,5955,-0.011672544080604953,-0.27167254408060487,-11.55422845645091,0.514805857562899,0,11,-0.2941584830339333,-0.255345797101449,-151.19719626168245
z15>4 順張り,1,London,3115,-0.06437624398073878,-0.3243762439807387,-9.314370404383986,0.5129542170254312,0,11,-0.2945402298850566,-0.35453970303421717,-94.43289719626179
z15>4 順張り,1,NY,4325,-0.004481387283236483,-0.26448138728323645,-5.270717344501773,0.6500629278682054,1,11,-0.3139948453608251,-0.2242062893081747,-106.90485981308389
z15>4 順張り,3,全,6330,-0.03768341232227338,-0.29768341232227324,-6.380862164099239,0.6808708031578008,0,11,-0.34749616724738597,-0.2563647398843908,-176.10616822429813
z15>4 順張り,3,Asia,2802,-0.01009314775160046,-0.27009314775160037,-4.818589520379927,0.6612477418038049,1,11,-0.33243969849246086,-0.22379850746267782,-70.72906542055928
z15>4 順張り,3,London,1507,-0.14692236230922304,-0.4069223623092229,-5.443848103831392,0.5777095727252632,0,11,-0.33960921052631327,-0.4754069611780467,-57.311401869158786
z15>4 順張り,3,NY,2021,0.005520534388912966,-0.2544794656110869,-2.3033556589569915,0.7681624899645075,1,11,-0.3736659388646304,-0.15567873303167898,-48.06570093458007
z15>4 順張り,5,全,4776,-0.05036557788944572,-0.3103655778894457,-5.165120920759266,0.7181654495017586,0,11,-0.36581964203763395,-0.2638371197535571,-138.5332710280367
z15>4 順張り,5,Asia,2107,-0.019613668723303286,-0.2796136687233032,-3.817268494325016,0.6942160427763072,0,11,-0.3367898230088544,-0.23664837905236533,-55.06037383177569
z15>4 順張り,5,London,1155,-0.22636277056276788,-0.48636277056276783,-4.543370701585616,0.5891935967471841,0,11,-0.3547389078498325,-0.6219191564147538,-52.49990654205578
z15>4 順張り,5,NY,1514,0.04110237780713615,-0.21889762219286377,-1.5938014956964102,0.831376126623474,2,11,-0.4133323657474577,-0.056515151515148465,-30.972990654205212
z15>4 順張り,15,全,3187,-0.09938092249764878,-0.3593809224976487,-3.1553773836792147,0.77580688982358,1,11,-0.42996990424076714,-0.29955420289855356,-107.04177570093518
z15>4 順張り,15,Asia,1395,-0.09288028673835695,-0.3528802867383569,-2.81052415234664,0.7321003597805467,0,11,-0.42568852459016787,-0.2963031847133827,-46.00635514018766
z15>4 順張り,15,London,795,-0.43292075471698116,-0.6929207547169811,-3.6116505763619013,0.6009162946574113,0,11,-0.4962249999999988,-0.8921063291139251,-51.483364485981305
z15>4 順張り,15,NY,997,0.1574854563691086,-0.10251454363089131,-0.3665534204807755,0.9459479898736112,4,11,-0.3771150442477869,0.12522752293578188,-9.552056074766229
z15>4 順張り,30,全,3024,-0.05864285714285745,-0.3186428571428574,-2.219026989093498,0.8342621204003196,1,11,-0.35768346344926044,-0.28458204334364856,-90.05383177570101
z15>4 順張り,30,Asia,1318,-0.1783368740515968,-0.4383368740515967,-2.551357616691196,0.7373632952876321,1,11,-0.4282796610169589,-0.44648763736263575,-53.99327102803781
z15>4 順張り,30,London,764,-0.27859554973822376,-0.5385955497382235,-2.5499860842355457,0.7277923827088771,0,11,-0.4037230769230824,-0.6792379679144404,-38.45672897196288
z15>4 順張り,30,NY,942,0.28721762208068635,0.027217622080686628,0.07688473503160635,1.012194727524729,3,11,-0.21873892773892806,0.23290058479533504,2.3961682242997013
z15>4 順張り,60,全,2884,0.06330062413314855,-0.19669937586685127,-1.1557354954618735,0.9163756127021931,1,11,-0.2866594473487679,-0.11873398058252359,-53.01691588785038
z15>4 順張り,60,Asia,1250,0.0009847999999976309,-0.25901520000000217,-1.1340687319425427,0.8705230083608226,2,11,-0.42760606060606215,-0.1217445573294658,-30.25878504672923
z15>4 順張り,60,London,742,-0.36150000000000176,-0.6215000000000016,-1.9949083151130897,0.7551931209263257,1,11,-0.2542845744680865,-0.9987486338797832,-43.09841121495338
z15>4 順張り,60,NY,892,0.503992152466373,0.2439921524663732,0.6689828167171542,1.0907084680575478,6,11,-0.12024626865671327,0.5428163265306194,20.340280373832236
z30>2 逆張り,1,全,201987,0.010047389188413124,-0.24995261081158682,-81.96199318926955,0.44905118014617346,0,11,-0.251456259878999,-0.24870150201356897,-4718.427850467288
z30>2 逆張り,1,Asia,81111,0.004034298677121275,-0.25596570132287866,-61.3239719757349,0.37759040739647387,0,11,-0.2524882281792353,-0.25867921422300305,-1940.3396261682255
z30>2 逆張り,1,London,56228,0.014846553318631285,-0.24515344668136863,-50.53195802088072,0.42711430518581966,0,11,-0.2510754924242424,-0.2399119954405256,-1288.2699065420557
z30>2 逆張り,1,NY,64648,0.013417646330899919,-0.24658235366909997,-36.532849589942096,0.5341381493984282,0,11,-0.25056197958635457,-0.2431825952271682,-1489.8183177570072
z30>2 逆張り,3,全,83108,0.023430512104731568,-0.23656948789526835,-30.968874516921595,0.6237601224845295,0,11,-0.24056372639885523,-0.23324311390450975,-1837.459532710277
z30>2 逆張り,3,Asia,33076,0.0052049824646279875,-0.2547950175353719,-23.81902727280914,0.5438730469378981,0,11,-0.2468132421982871,-0.26101317771084187,-787.6261682242956
z30>2 逆張り,3,London,23411,0.02720152919567649,-0.23279847080432345,-19.603351872796644,0.6047887174419287,0,11,-0.23471743869209719,-0.23109475042335506,-509.35000000000156
z30>2 逆張り,3,NY,26621,0.04275902483002192,-0.21724097516997798,-12.913747586256136,0.7106884699252028,0,11,-0.2384323090716431,-0.1991252787068001,-540.4833644859799
z30>2 逆張り,5,全,57372,0.03438049919821518,-0.22561950080178472,-19.852903775691086,0.696637269186502,0,11,-0.23246520371365,-0.21991963201942097,-1209.7422429906537
z30>2 逆張り,5,Asia,22689,0.004982634756930117,-0.2550173652430698,-15.86694451585618,0.6126468133694638,0,11,-0.24074122276029095,-0.2660923534476017,-540.7559813084123
z30>2 逆張り,5,London,16269,0.052665990534144405,-0.20733400946585548,-11.792201787443737,0.6963463350147878,1,11,-0.22341037674357983,-0.19299092812281957,-315.2445794392526
z30>2 逆張り,5,NY,18414,0.0544479200608243,-0.2055520799391756,-8.253840430878764,0.772304734819353,0,11,-0.23098314275610005,-0.1838290202396519,-353.74168224298876
z30>2 逆張り,15,全,29452,0.04954899497487643,-0.21045100502512348,-8.14973913166073,0.8101325606878177,1,11,-0.2149907497202525,-0.20665869009783458,-579.2713084112091
z30>2 逆張り,15,Asia,11440,-0.003346940559439326,-0.26334694055943925,-7.438317209807793,0.7248409429257746,0,11,-0.24845007987220472,-0.2749457400497487,-281.55971962616684
z30>2 逆張り,15,London,8475,0.08701592920354222,-0.17298407079645764,-4.284147479470852,0.8325804417037843,1,11,-0.20484599949836782,-0.1446789215686244,-137.01308411214754
z30>2 逆張り,15,NY,9537,0.0797049386599587,-0.1802950613400412,-3.153734333706562,0.8671124296079397,1,11,-0.1861659863945559,-0.175245172615561,-160.69850467289467
z30>2 逆張り,30,全,21271,0.059038268064502505,-0.20096173193549738,-4.967711608358859,0.8607876611560982,1,11,-0.2125058397932805,-0.1913300275957206,-399.5006542056042
z30>2 逆張り,30,Asia,8135,-0.004925015365702247,-0.2649250153657021,-4.930231166360718,0.786368223620752,0,11,-0.24680699774266454,-0.27891113047266036,-201.41728971962493
z30>2 逆張り,30,London,6218,0.09954052750080503,-0.16045947249919487,-2.6084200037901013,0.8809923701726444,1,11,-0.2033798076923052,-0.12265426497277705,-93.24644859813026
z30>2 逆張り,30,NY,6918,0.09784981208441962,-0.16215018791558025,-1.7669038918710163,0.9083083353584299,2,11,-0.18299720410065015,-0.14400838064341487,-104.836915887849
z30>2 逆張り,60,全,16879,0.04997600568754122,-0.21002399431245866,-3.4282955340920482,0.8892646122812813,1,11,-0.21146823559670674,-0.20879028891574186,-331.30794392523273
z30>2 逆張り,60,Asia,6326,-0.11729481504900287,-0.3772948150490027,-4.653292905488442,0.7768859928495595,0,11,-0.286657519600855,-0.44954715909090687,-223.06233644859734
z30>2 逆張り,60,London,5061,0.10196561944279792,-0.1580343805572019,-1.7154936062465262,0.9133687608409281,1,11,-0.17242525337837797,-0.1453802450798366,-74.74878504672887
z30>2 逆張り,60,NY,5492,0.19473852876911873,-0.06526147123088119,-0.46717028427397106,0.9703379338380074,1,11,-0.16591583397386359,0.025362283737022186,-33.496822429906494
z30>2 順張り,1,全,201987,-0.010047389188413124,-0.2700473891884131,-88.55127458590526,0.43003543491984575,0,11,-0.26854374012100085,-0.27129849798643085,-5097.762803738317
z30>2 順張り,1,Asia,81111,-0.004034298677121275,-0.26403429867712125,-63.25703736487825,0.3773588515166152,0,11,-0.2675117718207647,-0.2613207857769968,-2001.5033644859798
z30>2 順張り,1,London,56228,-0.014846553318631285,-0.2748465533186312,-56.652413753464636,0.3948977202190647,0,11,-0.2689245075757575,-0.28008800455947425,-1444.3057943925232
z30>2 順張り,1,NY,64648,-0.013417646330899919,-0.2734176463308998,-40.50868036585891,0.5057853291594946,0,11,-0.26943802041364523,-0.2768174047728317,-1651.9536448598144
z30>2 順張り,3,全,83108,-0.023430512104731568,-0.28343051210473147,-37.103364604332036,0.5755694714368177,0,11,-0.27943627360114465,-0.2867568860954901,-2201.433925233647
z30>2 順張り,3,Asia,33076,-0.0052049824646279875,-0.2652049824646279,-24.792183031337707,0.540456947752379,0,11,-0.27318675780171275,-0.25898682228915804,-819.8056074766387
z30>2 順張り,3,London,23411,-0.02720152919567649,-0.28720152919567643,-24.18449148646024,0.5469845052318288,0,11,-0.28528256130790275,-0.28890524957664476,-628.3808411214936
z30>2 順張り,3,NY,26621,-0.04275902483002192,-0.3027590248300218,-17.997312077322473,0.626315205283159,0,11,-0.28156769092835676,-0.3208747212931997,-753.247476635515
z30>2 順張り,5,全,57372,-0.03438049919821518,-0.2943804991982151,-25.90338026302308,0.6303905928385289,0,11,-0.28753479628634987,-0.3000803679805788,-1578.429719626168
z30>2 順張り,5,Asia,22689,-0.004982634756930117,-0.26498263475693,-16.48697436484808,0.609244657913081,0,11,-0.27925877723970893,-0.2539076465523981,-561.8870093457931
z30>2 順張り,5,London,16269,-0.052665990534144405,-0.3126659905341443,-17.78299885266433,0.5870470924633842,0,11,-0.2965896232564201,-0.32700907187718026,-475.3984112149527
z30>2 順張り,5,NY,18414,-0.0544479200608243,-0.3144479200608242,-12.626498144760996,0.678152095019282,0,11,-0.28901685724389986,-0.3361709797603479,-541.1442990654222
z30>2 順張り,15,全,29452,-0.04954899497487643,-0.3095489949748763,-11.987320075814495,0.7370944731581246,0,11,-0.3050092502797473,-0.3133413099021652,-852.0408411215008
z30>2 順張り,15,Asia,11440,0.003346940559439326,-0.2566530594405606,-7.249246431080731,0.7345554831296303,0,11,-0.27154992012779516,-0.24505425995025107,-274.4028971962629
z30>2 順張り,15,London,8475,-0.08701592920354222,-0.3470159292035421,-8.594244612169426,0.6961422664520367,0,11,-0.315154000501632,-0.37532107843137535,-274.8560747663569
z30>2 順張り,15,NY,9537,-0.0797049386599587,-0.3397049386599586,-5.9421435086400916,0.7675485202174913,0,11,-0.3338340136054439,-0.3447548273844387,-302.78186915888085
z30>2 順張り,30,全,21271,-0.059038268064502505,-0.31903826806450236,-7.8865269149025625,0.7901968922457315,0,11,-0.3074941602067193,-0.32866997240427914,-634.2301869158907
z30>2 順張り,30,Asia,8135,0.004925015365702247,-0.2550749846342976,-4.74692296334129,0.7954992056140476,0,11,-0.2731930022573352,-0.24108886952733935,-193.92850467289827
z30>2 順張り,30,London,6218,-0.09954052750080503,-0.35954052750080495,-5.844670242892954,0.755027870826635,0,11,-0.3166201923076946,-0.3973457350272227,-208.9367289719631
z30>2 順張り,30,NY,6918,-0.09784981208441962,-0.3578498120844195,-3.8993863269924662,0.8106322770191141,0,11,-0.33700279589934956,-0.3759916193565849,-231.36495327102938
z30>2 順張り,60,全,16879,-0.04997600568754122,-0.30997600568754113,-5.059847373406753,0.8419838043279061,0,11,-0.3085317644032931,-0.3112097110842578,-488.9799065420567
z30>2 順張り,60,Asia,6326,0.11729481504900287,-0.14270518495099702,-1.760026902629564,0.9096255411437421,1,11,-0.23334248039914476,-0.07045284090909285,-84.36943925233713
z30>2 順張り,60,London,5061,-0.10196561944279792,-0.36196561944279776,-3.929206440053244,0.8139580135364531,1,11,-0.34757474662162174,-0.3746197549201631,-171.20635514018687
z30>2 順張り,60,NY,5492,-0.19473852876911873,-0.4547385287691187,-3.255218182315074,0.8118743123975776,3,11,-0.3540841660261361,-0.5453622837370218,-233.40411214953272
z30>3 逆張り,1,全,39595,0.015510771562066645,-0.24448922843793328,-24.85452385132394,0.5480669711687821,0,11,-0.2380036829182735,-0.24942238427675673,-904.7243925233616
z30>3 逆張り,1,Asia,16722,0.012667922497309933,-0.24733207750268996,-20.04301527246105,0.4855422347655848,0,11,-0.24109620325435197,-0.2518286331823788,-386.5314953271011
z30>3 逆張り,1,London,9846,0.021054438350599128,-0.2389455616494008,-16.059206250025632,0.5235900731951395,0,11,-0.23379469901167996,-0.24319688542825388,-219.8745794392524
z30>3 逆張り,1,NY,13027,0.014969985414908505,-0.2450300145850914,-10.780730842561587,0.6219213206955182,0,11,-0.23748530453257757,-0.250804851605907,-298.31831775700806
z30>3 逆張り,3,全,16904,0.04246994794131694,-0.21753005205868298,-9.105827946446732,0.7143689848295376,0,11,-0.21690248850419075,-0.2180179810725542,-343.6568224299044
z30>3 逆張り,3,Asia,7126,0.04193362335110883,-0.21806637664889103,-6.980180440478239,0.6692408256607347,0,11,-0.21902678571428347,-0.21735836177474516,-145.22813084112127
z30>3 逆張り,3,London,4316,0.04208202038924935,-0.21791797961075057,-6.085868994108896,0.6890553078042813,0,11,-0.21241507537688334,-0.22262596732588202,-87.90037383177565
z30>3 逆張り,3,NY,5462,0.04347619919443791,-0.21652380080556202,-3.9499388211622657,0.7703957787022053,0,11,-0.21795546218487197,-0.21541823491238948,-110.52831775700746
z30>3 逆張り,5,全,12019,0.05504634328979208,-0.20495365671020782,-5.924753061102876,0.7738629105091868,1,11,-0.20192463165847954,-0.20733814126394015,-230.21850467289607
z30>3 逆張り,5,Asia,5069,0.0477970013809453,-0.21220299861905462,-4.6159374727397955,0.7259346925464123,0,11,-0.21379621072088525,-0.21101617900171848,-100.52869158878391
z30>3 逆張り,5,London,3093,0.053667313288069965,-0.20633268671192992,-4.252084540514033,0.7496439945110434,0,11,-0.1770367290367256,-0.23195333333333593,-59.643644859813016
z30>3 逆張り,5,NY,3857,0.06567954368680293,-0.19432045631319694,-2.4181872431888682,0.8303997574210599,1,11,-0.20798458802608183,-0.18369769585253484,-70.04616822429912
z30>3 逆張り,15,全,6720,0.09300803571428434,-0.16699196428571556,-2.3394964466139805,0.8752415959624987,1,11,-0.21392847638057233,-0.12900296176629192,-104.87719626168305
z30>3 逆張り,15,Asia,2829,0.1147613997879099,-0.14523860021209004,-1.572785154357352,0.8684244234602113,3,11,-0.175881773399015,-0.12207076350093261,-38.400000000000254
z30>3 逆張り,15,London,1778,0.12402249718784714,-0.1359775028121528,-1.321111356598844,0.8830984839473616,1,11,-0.20555164319248886,-0.07196328293737264,-22.595140186916606
z30>3 逆張り,15,NY,2113,0.037786086133460225,-0.22221391386653966,-1.310328695104842,0.8765663565784284,1,11,-0.2710630341880339,-0.1833670348343234,-43.8820560747662
z30>3 逆張り,30,全,5286,0.08479152478244223,-0.17520847521755767,-1.7528170231041125,0.8946349073007608,1,11,-0.23573786407766797,-0.12605039424066308,-86.55626168224391
z30>3 逆張り,30,Asia,2220,0.11672882882882409,-0.1432711711711758,-1.1109895462394563,0.8939878143081853,2,11,-0.20001884816753834,-0.1004300395257006,-29.725420560748624
z30>3 逆張り,30,London,1431,0.06439203354297328,-0.1956079664570266,-1.3150525403375635,0.8725639809261377,2,11,-0.2505130813953477,-0.1447671601615153,-26.16028037383225
z30>3 逆張り,30,NY,1635,0.05928134556575255,-0.20071865443424727,-0.841690308518479,0.9086672021258075,2,11,-0.2687217630853954,-0.14640594059405632,-30.670560747663018
z30>3 逆張り,60,全,4845,-0.01604127966976232,-0.27604127966976216,-2.183119625093618,0.8772132319079978,1,11,-0.22707502287282547,-0.31629710417450224,-124.99252336448578
z30>3 逆張り,60,Asia,2019,-0.015506686478454903,-0.27550668647845483,-1.652708318243091,0.8502180698108823,3,11,-0.2651258581235692,-0.2834305676855902,-51.985794392523395
z30>3 逆張り,60,London,1353,-0.10407243163340721,-0.3640724316334071,-1.8352628504919548,0.8343749274997337,3,11,-0.280454961832057,-0.44253868194842755,-46.03644859813082
z30>3 逆張り,60,NY,1473,0.06408553971486895,-0.19591446028513096,-0.6618350679614832,0.9313614168115562,3,11,-0.12323896499238907,-0.2544289215686251,-26.97028037383158
z30>3 順張り,1,全,39595,-0.015510771562066645,-0.2755107715620666,-28.008142063503705,0.5150346453393351,0,11,-0.2819963170817264,-0.2705776157232431,-1019.5185981308438
z30>3 順張り,1,Asia,16722,-0.012667922497309933,-0.2726679224973099,-22.096152630523115,0.46009376106782984,0,11,-0.2789037967456479,-0.26817136681762105,-426.1264485981324
z30>3 順張り,1,London,9846,-0.021054438350599128,-0.2810544383505991,-18.889286588130705,0.47573599829493,0,11,-0.28620530098832003,-0.27680311457174595,-258.6226168224298
z30>3 順張り,1,NY,13027,-0.014969985414908505,-0.27496998541490847,-12.098017492105138,0.5915871863577267,0,11,-0.2825146954674223,-0.2691951483940928,-334.76953271028157
z30>3 順張り,3,全,16904,-0.04246994794131694,-0.3024699479413169,-12.661419784799765,0.6327415458113061,0,11,-0.30309751149580916,-0.3019820189274456,-477.8459813084131
z30>3 順張り,3,Asia,7126,-0.04193362335110883,-0.3019336233511087,-9.664723211462825,0.582469566418861,0,11,-0.3009732142857164,-0.30264163822525464,-201.08214953271036
z30>3 順張り,3,London,4316,-0.04208202038924935,-0.3020820203892493,-8.436346577958124,0.6041607589702368,0,11,-0.30758492462311654,-0.29737403267411777,-121.84915887850468
z30>3 順張り,3,NY,5462,-0.04347619919443791,-0.30347619919443786,-5.536169308118344,0.6972505767918507,0,11,-0.3020445378151279,-0.3045817650876103,-154.9146728971981
z30>3 順張り,5,全,12019,-0.05504634328979208,-0.31504634328979203,-9.107287065556887,0.6794491377815005,0,11,-0.31807536834152034,-0.31266185873605973,-353.88242990654305
z30>3 順張り,5,Asia,5069,-0.0477970013809453,-0.30779700138094523,-6.695342299200057,0.636242464767189,0,11,-0.3062037892791146,-0.3089838209982813,-145.81523364486088
z30>3 順張り,5,London,3093,-0.053667313288069965,-0.31366731328806985,-6.464026398099813,0.6520756976969379,0,11,-0.34296327096327434,-0.2880466666666638,-90.6703738317757
z30>3 順張り,5,NY,3857,-0.06567954368680293,-0.3256795436868028,-4.052862641705895,0.734708493093402,0,11,-0.312015411973918,-0.33630230414746487,-117.3968224299064
z30>3 順張り,15,全,6720,-0.09300803571428434,-0.35300803571428424,-4.945513688112196,0.7572815365107424,0,11,-0.3060715236194275,-0.39099703823370796,-221.70224299065328
z30>3 順張り,15,Asia,2829,-0.1147613997879099,-0.3747613997879099,-4.058281787017254,0.6978684938564886,0,11,-0.34411822660098484,-0.39792923649906725,-99.08411214953244
z30>3 順張り,15,London,1778,-0.12402249718784714,-0.384022497187847,-3.731032499730314,0.7077689515852937,0,11,-0.314448356807511,-0.4480367170626271,-63.812336448597385
z30>3 順張り,15,NY,2113,-0.037786086133460225,-0.29778608613346014,-1.7559550924339746,0.8398099986939824,1,11,-0.24893696581196592,-0.3366329651656764,-58.80579439252348
z30>3 順張り,30,全,5286,-0.08479152478244223,-0.34479152478244207,-3.449356278628953,0.804950821616016,0,11,-0.2842621359223319,-0.3939496057593366,-170.3334579439242
z30>3 順張り,30,Asia,2220,-0.11672882882882409,-0.37672882882882397,-2.921325952558848,0.7461418378277336,0,11,-0.31998115183246156,-0.4195699604742992,-78.16242990654105
z30>3 順張り,30,London,1431,-0.06439203354297328,-0.32439203354297313,-2.180854775511782,0.8002076234475066,2,11,-0.2694869186046521,-0.37523283983848427,-43.38364485981258
z30>3 順張り,30,NY,1635,-0.05928134556575255,-0.31928134556575233,-1.33886915000951,0.8599041919381663,1,11,-0.2512782369146044,-0.3735940594059432,-48.787383177570575
z30>3 順張り,60,全,4845,0.01604127966976232,-0.24395872033023755,-1.9293892228829843,0.8914015292430219,1,11,-0.29292497712717436,-0.20370289582549753,-110.46542056074776
z30>3 順張り,60,Asia,2019,0.015506686478454903,-0.244493313521545,-1.4666654307988023,0.8666368402112494,2,11,-0.2548741418764306,-0.23656943231440966,-46.13383177570088
z30>3 順張り,60,London,1353,0.10407243163340721,-0.15592756836659272,-0.7860196178734602,0.9261442443481811,2,11,-0.23954503816794273,-0.07746131805157225,-19.71682242990654
z30>3 順張り,60,NY,1473,-0.06408553971486895,-0.32408553971486875,-1.0948205399966744,0.8896496341557287,3,11,-0.39676103500761073,-0.26557107843137423,-44.61476635514034
z30>4 逆張り,1,全,7627,0.043533368296841096,-0.2164666317031588,-6.64443824234274,0.6621188558148322,0,11,-0.21856896551724192,-0.2150017797552816,-154.2982242990647
z30>4 逆張り,1,Asia,3298,0.042318071558520194,-0.21768192844147974,-6.485637862122884,0.6136413661493623,1,11,-0.21901428571428722,-0.2168581943081444,-67.09485981308413
z30>4 逆張り,1,London,1593,0.06663402385437063,-0.1933659761456293,-3.7468990195097587,0.6802673849523408,0,11,-0.21900700280111687,-0.17253811149031859,-28.788037383176402
z30>4 逆張り,1,NY,2736,0.03154824561403327,-0.22845175438596668,-3.0232527034352343,0.6972778720858968,0,11,-0.2178143350604511,-0.23625792141951993,-58.4153271028042
z30>4 逆張り,3,全,3358,0.10268880285884258,-0.15731119714115735,-1.7271218524980523,0.8352866599128846,3,11,-0.15005183585313084,-0.16243219908583426,-49.36925233644919
z30>4 逆張り,3,Asia,1447,0.07773600552867778,-0.18226399447132213,-2.1148189900351655,0.7782887099038514,3,11,-0.16497703180212067,-0.1933700340522166,-24.648224299065713
z30>4 逆張り,3,London,735,0.1717972789115689,-0.08820272108843101,-0.7675646181748845,0.8912651875507421,3,11,-0.15169444444444402,-0.03815085158150104,-6.058785046728673
z30>4 逆張り,3,NY,1176,0.09019897959183118,-0.16980102040816866,-0.7498808925592433,0.8595080396303711,1,11,-0.13205611222444597,-0.19762186115215324,-18.6622429906548
z30>4 逆張り,5,全,2454,0.14936511817441436,-0.11063488182558552,-1.0745800648872015,0.8995096106903362,3,11,-0.11826810176124976,-0.10518715083798157,-25.373644859811858
z30>4 逆張り,5,Asia,1051,0.2012968601332107,-0.05870313986678922,-0.488747680457873,0.9372008114416158,5,11,-0.16987317073170835,0.012404056162254184,-5.766074766354717
z30>4 逆張り,5,London,548,0.32807664233577527,0.06807664233577532,0.382215274767432,1.072169774820098,4,11,-0.10586307053941459,0.20462214983714583,3.486542056075222
z30>4 逆張り,5,NY,855,-0.02901403508771506,-0.289014035087715,-1.2613987040312824,0.7944820278751358,2,11,-0.06929649595686779,-0.4574338842975173,-23.094112149532368
z30>4 逆張り,15,全,1466,0.25908526603002047,-0.0009147339699795145,-0.0047495433016982854,0.9994233775883555,4,11,-0.05310350318471105,0.03819570405728956,-0.12532710280280077
z30>4 逆張り,15,Asia,629,0.24715103338633015,-0.012848966613669724,-0.061732924887670786,0.989660347137024,3,11,-0.01974103585657974,-0.008272486772478152,-0.7553271028035754
z30>4 逆張り,30,全,1228,0.4083387622149852,0.14833876221498543,0.5475268370254575,1.0764189483416984,5,11,0.04229755178907984,0.22912482065997228,17.02429906542076
