n1,n2,e1,e1_pf,e2,e2_pf,e3,e3_pf,e4,e4_pf,total,design,oos,win_years,worst_year,worst_month,ex3,pf1,avg1,gain,atr,dev,vr,rng,tov,rank,n_cand
1419,393,3101599.3579260623,1.5942601427219913,9476681.789193358,1.6123739879490329,1931172.5019916757,1.4170327142373462,1845759.9953849998,1.19996988094947,16355213.644496096,12578281.147119422,3776932.4973766757,24,-337666.66523000004,-552399.9999999999,15346613.644496096,1.5019863439345893,1.151250606959939,10.0,4.0,20.0,10.0,5.0,1000000000.0,乖離×ATR×前日比,2310
2221,793,6501100.4335123785,1.6466148679960293,8902793.652065132,1.3153096169448921,4676168.8138683345,1.540932272392438,3930196.6620899998,1.3150335347588125,24010259.561535843,15403894.08557751,8606365.475958334,23,-341875.0,-473050.00042999996,22871192.89883584,1.4388153546909113,1.0520480439449595,10.0,4.0,20.0,10.0,8.0,300000000.0,乖離×ATR(現行),4108
2221,778,6217073.03547311,1.6022022672348206,8445339.70437732,1.293946487104217,4779768.813388334,1.5638250200991006,3628763.3284700005,1.2893853738135799,23070944.881708764,14662412.73985043,8408532.141858334,22,-341875.0,-767500.0,21931878.219008762,1.4208779104019202,1.0338408563963337,10.0,4.0,20.0,10.0,8.0,300000000.0,乖離のみ,4108
2221,791,6527285.156334129,1.649381909812633,8952321.428617518,1.3255859509684744,4494318.812768334,1.5266863698177455,3513263.32849,1.2855842641068613,23487188.72620998,15479606.584951647,8007582.141258334,23,-314975.0,-380200.00000000006,22414722.06350998,1.4209015373529397,0.9923632728264031,10.0,4.0,20.0,10.0,8.0,300000000.0,ATRのみ,4108
2221,783,6532084.09516036,1.654999915039765,8502718.56706193,1.298229113272764,4669560.477827334,1.5680455816626016,4235559.993705001,1.3614357893269693,23939923.133754626,15034802.662222292,8905120.471532334,23,-319775.0,-880100.002258006,22867456.471054625,1.4571873707354706,1.0623390409615943,10.0,4.0,20.0,10.0,8.0,300000000.0,前日比のみ,4108
2221,785,6590054.095686611,1.658852549205612,8796731.760195676,1.3062940892558894,4587068.814368334,1.533504320824142,3938796.6614200007,1.3241882662061386,23912651.33167062,15386785.855882287,8525865.475788334,23,-313475.0,-828000.00022,22840184.66897062,1.4481506518299863,1.0782196329314295,10.0,4.0,20.0,10.0,8.0,300000000.0,乖離×ATR×前日比,4108
1835,591,4435708.098900389,1.516128671964368,7984040.8389747795,1.3416039604130106,3658770.8354696757,1.5935590731346625,3137829.995469,1.2930245541022976,19216349.76881385,12419748.937875168,6796600.830938676,22,-315525.0,-713550.0,18126083.106113847,1.4208101394645,1.0273714557136824,10.0,4.0,20.0,10.0,8.0,500000000.0,乖離×ATR(現行),3172
1835,584,3991976.53422112,1.4576579874156594,7974415.004439192,1.3382798317148257,3593170.8354696757,1.583465844432325,2504096.6618490005,1.226289744097104,18063659.035978988,11966391.538660312,6097267.497318676,21,-315525.0,-579700.0,16973392.373278987,1.3929974208773501,0.9836556014393164,10.0,4.0,20.0,10.0,8.0,500000000.0,乖離のみ,3172
1835,587,4671209.487909639,1.5512658617442772,8419232.50474328,1.3739905514221489,3623320.8343696757,1.5919614949906207,2916196.6618689997,1.2751530407540266,19629959.488891594,13090441.99265292,6539517.496238675,22,-288825.0,-395300.0,18606292.826191593,1.4388606075868087,1.0363238563847859,10.0,4.0,20.0,10.0,8.0,500000000.0,ATRのみ,3172
1835,588,4564766.42812987,1.5507790636552001,8513167.50926469,1.363115050274935,4022612.4994286755,1.709121230086625,3107893.327084,1.2959267096484606,20208439.76390724,13077933.937394561,7130505.826512676,22,-293625.0,-884700.0,19184773.101207238,1.4436412159693823,1.0541863110265437,10.0,4.0,20.0,10.0,8.0,500000000.0,前日比のみ,3172
1835,587,4287878.427758621,1.4967772524031608,8061910.839021441,1.3396324850700967,3752370.835969676,1.6176007607975502,2803629.994799,1.2587722505094396,18905790.097548738,12349789.266780062,6556000.8307686765,22,-287325.0,-812850.0,17882123.434848737,1.4236405428547116,1.0438775824702142,10.0,4.0,20.0,10.0,8.0,500000000.0,乖離×ATR×前日比,3172
1297,342,2943567.875460432,1.6315505597753714,9679610.431051929,1.7017746962262197,2639539.167766676,1.702357678362371,1658309.995105,1.1992935888379197,16921027.469384033,12623178.30651236,4297849.162871676,23,-97258.33330000004,-423233.33341999986,15919627.469384033,1.5496364283372468,1.2716334942194634,10.0,4.0,20.0,10.0,8.0,1000000000.0,乖離×ATR(現行),2038
1297,342,3028622.0418604314,1.66454732992404,8603555.429816587,1.592252275723546,2444739.167766676,1.6431302794211313,1573143.328555,1.1852171771113709,15650059.967998695,11632177.471677018,4017882.496321676,23,-97258.33330000004,-499033.33361999993,14648659.967998695,1.4878374641841199,1.1631615709544343,10.0,4.0,20.0,10.0,8.0,1000000000.0,乖離のみ,2038
1297,342,2935117.8690284314,1.6413419964014324,9684010.431636926,1.7128285545044653,2509439.168246676,1.6530894771998441,1366376.662175,1.1620285051447063,16494944.131087035,12619128.300665356,3875815.830421676,23,-97258.33330000004,-423233.33341999986,15486344.131087035,1.5533541624396852,1.2523080503229835,10.0,4.0,20.0,10.0,8.0,1000000000.0,ATRのみ,2038
1297,339,2860278.930681682,1.6228011286243806,8683547.099521589,1.6048972272606414,2307214.166646676,1.603641045625651,2045609.99419,1.2590612739974976,15896650.191039948,11543826.030203272,4352824.160836676,23,-97258.33330000004,-387000.0,14888050.191039948,1.5236903967074384,1.1888635621715464,10.0,4.0,20.0,10.0,8.0,1000000000.0,前日比のみ,2038
1297,339,2959823.930197932,1.6468982709147786,9055247.097416587,1.6300401411549732,2535239.168246676,1.664125024700495,1756109.9951050002,1.211642245184115,16306420.190966193,12015071.027614519,4291349.163351676,23,-97258.33330000004,-374950.0,15297820.190966193,1.5568106802307067,1.278904222447431,10.0,4.0,20.0,10.0,8.0,1000000000.0,乖離×ATR×前日比,2038
2436,909,7860354.979245622,1.6593825735197858,11622795.223544681,1.3919199446171027,2322482.1465606582,1.2399317697300456,5096323.330131,1.438948462194623,26901955.67948196,19483150.202790305,7418805.476691658,24,-422929.9976189997,-613500.0,25762889.01678196,1.4003805567041907,0.9344591204007854,10.0,5.0,8.0,4.0,3.0,300000000.0,乖離×ATR(現行),4827
2436,906,7560593.4618292,1.6231294761519997,9597756.833773892,1.3113100212070434,2460048.812850658,1.2557610352506532,4784573.329047,1.4032153353048882,24402972.437500753,17158350.295603093,7244622.141897658,21,-539262.3388661246,-703966.66584,23263905.77480075,1.3993482763982117,0.9431524065272565,10.0,5.0,8.0,4.0,3.0,300000000.0,乖離のみ,4827
2436,905,7695284.986929141,1.6438680511750037,11821454.011154182,1.413562233701428,2349884.0683606584,1.244631516224954,5040356.663315,1.4409773720896208,26906979.72975898,19516738.998083323,7390240.731675658,23,-453978.07581899967,-634800.0,25767913.06705898,1.4449942056809006,0.9793045526016287,10.0,5.0,8.0,4.0,3.0,300000000.0,ATRのみ,4827
2436,919,7587685.24356756,1.6355577941935449,10491723.384050518,1.355172123256001,2338995.606864658,1.246773465057704,4970389.996693,1.4296671850942195,25388794.231175736,18079408.62761808,7309385.603557658,22,-373091.5373149996,-589400.0,24249727.568475734,1.4018322176311533,0.8999715916957003,10.0,5.0,8.0,4.0,3.0,300000000.0,前日比のみ,4827
2436,912,8056748.673748197,1.6825056774348852,11325866.417608231,1.3791240086138143,2181682.1470406586,1.2227795092706357,5031506.663061,1.4347606433518896,26595803.90145809,19382615.091356426,7213188.810101659,21,-666679.9971389998,-634800.0,25456737.238758087,1.4294995986095478,0.9856194611017983,10.0,5.0,8.0,4.0,3.0,300000000.0,乖離×ATR×前日比,4827
2058,708,6615166.283104698,1.693205917723172,11081023.690893041,1.4526612077830585,1458134.4249580004,1.1879754815078922,5247289.997011,1.5303399969274603,24401614.39596674,17696189.97399774,6705424.421969,24,-251952.66457774994,-519329.99999999994,23308347.733266737,1.450447201518504,1.0275101325392964,10.0,5.0,8.0,4.0,3.0,500000000.0,乖離×ATR(現行),3824
2058,708,5952681.872820604,1.603886190100325,9412918.213839702,1.3716685013920313,1365734.4249580002,1.1744935897085327,4648839.9959269995,1.448255945349709,21380174.507545307,15365600.086660307,6014574.420884999,23,-217040.99792774994,-615279.9999999999,20289907.844845306,1.415300517884073,0.9740158399655016,10.0,5.0,8.0,4.0,3.0,500000000.0,乖離のみ,3824
2058,705,6956542.805146966,1.746963255803903,11247754.74953654,1.473118654700135,1494009.4235180002,1.1936588478700914,5326523.330195,1.5486133233598183,25024830.308396507,18204297.554683506,6820532.753713001,24,-229535.99805974987,-527200.0,23931563.645696506,1.517477780889562,1.1211104914035872,10.0,5.0,8.0,4.0,3.0,500000000.0,ATRのみ,3824
2058,711,6516669.607536577,1.6882930940123475,10503301.5486967,1.4348259198704956,1279459.4235280002,1.1680967652922758,5055356.663573,1.505429526212898,23354787.24333428,17019971.156233277,6334816.087100999,23,-229665.99781774994,-654250.00021,22244520.580634277,1.469975507524114,1.0245116627049782,10.0,5.0,8.0,4.0,3.0,500000000.0,前日比のみ,3824
2058,712,6540467.099447273,1.6786527274350578,11010631.5449997,1.4453764405365086,1343284.4251280003,1.1717701021540001,4886673.329941,1.4823414252554152,23781056.39951597,17551098.644446973,6229957.755069001,24,-229665.99781774994,-678100.0004799999,22687789.73681597,1.459956424454067,1.045079462121663,10.0,5.0,8.0,4.0,3.0,500000000.0,乖離×ATR×前日比,3824
1508,428,4813727.952660082,1.836534027571301,11934096.224515408,1.7973992026086423,559065.8357450002,1.1079784041802552,2921423.3318230007,1.3521455950197825,20228313.34474349,16747824.17717549,3480489.167568001,24,-1078929.9975799997,-510989.99999999994,19219713.34474349,1.5685117323684226,1.2392631731994925,10.0,5.0,8.0,4.0,3.0,1000000000.0,乖離×ATR(現行),2550
1508,435,4647798.785295082,1.803521821350646,10134334.557862068,1.636317977715607,561565.8357450002,1.1077226560057345,2702839.9978090003,1.3147992350133053,18046539.17671115,14782133.34315715,3264405.8335540006,24,-1061129.9975799997,-624333.3334199999,17045139.17671115,1.491992425237757,1.1233981098706685,10.0,5.0,8.0,4.0,3.0,1000000000.0,乖離のみ,2550
1508,425,4901742.340078082,1.8793879388805514,11923504.555942409,1.8055582550710263,587265.835905,1.1131169242251409,2617789.998893,1.3153710544904034,20030302.73081849,16825246.89602049,3205055.8347980003,24,-1139029.99742,-541000.0,19021702.73081849,1.595186516738036,1.2577609138111132,10.0,5.0,8.0,4.0,3.0,1000000000.0,ATRのみ,2550
1508,433,4748811.839479387,1.8157547519174282,10647137.89207207,1.6960380522904681,317740.8343150001,1.0602498396193534,2565623.3323129998,1.301778866852909,18279313.898179457,15395949.731551457,2883364.166628,23,-1129479.99901,-598019.9999999999,17250713.898179457,1.5471458911100229,1.16330201880521,10.0,5.0,8.0,4.0,3.0,1000000000.0,前日比のみ,2550
1508,429,4929600.673795082,1.8793010235870444,11022784.556612067,1.7073765899603233,628365.8359150001,1.1203496028662445,2484673.3318229998,1.2920047556432877,19065424.39814515,15952385.230407149,3113039.167738,24,-1068629.9974099998,-655289.9999999999,18056824.39814515,1.552832937715142,1.1999072804640434,10.0,5.0,8.0,4.0,3.0,1000000000.0,乖離×ATR×前日比,2550
2396,890,7665432.203459307,1.6659806171089722,10628620.15718818,1.357652318410344,2480157.1465606587,1.2583265386736415,5029473.329301001,1.440723750261737,25803682.836509146,18294052.36064749,7509630.475861659,24,-444654.9976189997,-613500.0,24664616.173809145,1.3890528564211775,0.908650893112579,10.0,5.0,8.0,4.0,5.0,300000000.0,乖離×ATR(現行),4692
2396,888,7422843.532657712,1.6332978860042526,8648081.76698739,1.280135006272946,2760823.812850659,1.290290835666153,4674773.328217001,1.4011630713271912,23506522.440712765,16070925.299645104,7435597.1410676595,22,-1014512.3388661247,-818800.0,22367455.778012764,1.3816348770737277,0.9039642599543395,10.0,5.0,8.0,4.0,5.0,300000000.0,乖離のみ,4692
2396,885,7461078.877692824,1.6449824957652965,11109028.945836682,1.39009897948416,2413784.0683606584,1.2532717750528675,4927856.662485001,1.4381654249334392,25911748.554375164,18570107.823529504,7341640.730845659,24,-484878.07581899967,-634800.0,24772681.891675163,1.4277370754058039,0.945555214836996,10.0,5.0,8.0,4.0,5.0,300000000.0,ATRのみ,4692
2396,895,7215660.314629402,1.6192877815759374,10206773.317044018,1.349261427218341,2620445.606864658,1.2811482819070077,4956089.995863,1.4382197421646832,24998969.234401077,17422433.631673418,7576535.602727658,22,-354641.5373149996,-589400.0,23859902.571701076,1.3979632933842314,0.8892834404543999,10.0,5.0,8.0,4.0,5.0,300000000.0,前日比のみ,4692
2396,892,7877148.744810039,1.6914610966560515,10755941.35060173,1.3632662151751636,2407357.147040658,1.2485447206471505,5022856.662231,1.4424410850690488,26063303.90468343,18633090.09541177,7430213.809271658,22,-684404.9971389998,-668500.0004799999,24924237.24198343,1.4259972483742276,0.9772062736641807,10.0,5.0,8.0,4.0,5.0,300000000.0,乖離×ATR×前日比,4692
2026,688,6128243.507243383,1.6502617886940492,10312806.95760554,1.420302517200519,1638209.4249580004,1.2141409407583974,5149689.996181,1.5308958759102733,23228949.885987923,16441050.464848924,6787899.421139,24,-280285.99772775,-621750.0004799999,22135683.22328792,1.4334111369229607,0.9952946516033421,10.0,5.0,8.0,4.0,5.0,500000000.0,乖離×ATR(現行),3711
2026,690,5546631.943574115,1.5706961146635428,8734718.1467822,1.3452019455277493,1625109.4249580004,1.2105378784297915,4511573.328437,1.444112961105037,20418032.843751315,14281350.090356316,6136682.7533950005,22,-245374.33107774996,-583279.9999999999,19327766.181051314,1.3977986148891368,0.9351881603309088,10.0,5.0,8.0,4.0,5.0,500000000.0,乖離のみ,3711
2026,686,6472386.695835651,1.7031780211173007,10687338.017339041,1.4513339804700156,1542709.4235180002,1.2019452518585123,5130623.329365,1.533946770979037,23833057.466057688,17159724.713174693,6673332.752883,24,-265535.9979097499,-527200.0,22739790.803357687,1.486497472768022,1.0672017626359833,10.0,5.0,8.0,4.0,5.0,500000000.0,ATRのみ,3711
2026,692,5924494.678523419,1.6273858935925423,9832851.4815292,1.4078145178610806,1519509.4235280002,1.20386123218239,5009156.662743,1.5123827932004734,22286012.24632362,15757346.16005262,6528666.086271001,23,-265665.99766775,-676450.00021,21175745.583623618,1.4460260788790669,0.9766064830816069,10.0,5.0,8.0,4.0,5.0,500000000.0,前日比のみ,3711
2026,696,6120467.170434114,1.644232488984966,10553781.478732202,1.4296183865021856,1527559.4251280003,1.1980487940498143,4818423.3291110005,1.4838989032635193,23020231.403405316,16674248.649166316,6345982.754239,24,-265665.99766775,-762700.0004799999,21926964.740705315,1.4537575404863616,1.0326653470759457,10.0,5.0,8.0,4.0,5.0,500000000.0,乖離×ATR×前日比,3711
1488,413,4394511.287320082,1.761419498705423,11588129.488705408,1.7705876359689974,766365.8357450003,1.152166284339546,2793523.3309930004,1.3419970779013768,19542529.942763492,15982640.776025489,3559889.1667380007,24,-1119129.9975799997,-506299.99999999994,18533929.942763492,1.5633650845537932,1.234361441743295,10.0,5.0,8.0,4.0,5.0,1000000000.0,乖離×ATR(現行),2477
1488,421,4236282.1199550815,1.7288497575086768,10167284.487642068,1.6477369534976627,768865.8357450003,1.151594127991057,2498073.3303190004,1.2951624938145452,17670505.77366115,14403566.60759715,3266939.1660640007,23,-1101329.9975799997,-619633.3334199999,16669105.773661152,1.4794185648434914,1.0955460784833477,10.0,5.0,8.0,4.0,5.0,1000000000.0,乖離のみ,2477
1488,412,4525325.674738082,1.8106359919947834,11661004.487462407,1.790172525079075,720265.835905,1.1426136018039728,2312389.998063,1.2789283012800767,19218985.99616849,16186330.162200488,3032655.833968,23,-1179229.99742,-541000.0,18210385.99616849,1.5667772671425018,1.2104061891905096,10.0,5.0,8.0,4.0,5.0,1000000000.0,ATRのみ,2477
1488,421,4383220.174139387,1.7529531189314371,10463237.821742069,1.6872958490317949,509040.83431500004,1.1001867281863666,2364123.3314830004,1.280949362657941,17719622.161679454,14846457.995881457,2873164.1657980005,23,-1130979.99901,-554019.9999999999,16691022.161679454,1.5289663003826557,1.1298972779725516,10.0,5.0,8.0,4.0,5.0,1000000000.0,前日比のみ,2477
1488,417,4557584.008455082,1.8123641848657892,10988717.820042066,1.7148020439006222,761365.835915,1.1498760251504299,2330323.3309930004,1.277361110332323,18637990.99540515,15546301.828497149,3091689.1669080006,23,-1108829.9974099998,-613789.9999999999,17629390.99540515,1.5524898401100224,1.1976565552010094,10.0,5.0,8.0,4.0,5.0,1000000000.0,乖離×ATR×前日比,2477
2224,775,7488733.462823754,1.7701333700423314,9987168.161259558,1.3520540894035016,2349590.478705658,1.2661818959446263,4169323.3290210003,1.3890945624328424,23994815.43180997,17475901.62408331,6518913.807726659,21,-300899.9972224999,-509400.00055,22855748.769109968,1.4011570351930607,0.9458439171723513,10.0,5.0,8.0,4.0,8.0,300000000.0,乖離×ATR(現行),4103
2224,774,6971028.792524487,1.6916748266332504,8681305.959593765,1.2977546421264907,2733440.4782256586,1.3136276059578016,3892289.994647001,1.3538718896139248,22278065.22499091,15652334.752118252,6625730.47287266,22,-308820.6740011249,-818800.0,21138998.56229091,1.3853449053867064,0.9322240751955236,10.0,5.0,8.0,4.0,8.0,300000000.0,乖離のみ,4103
2224,771,7361014.404833254,1.75637866010612,10629164.807888057,1.3901615258324673,2479917.4005056582,1.2860900408622704,4135573.3290210003,1.390380445832995,24605669.942247972,17990179.21272131,6615490.729526659,21,-286149.9974044999,-518800.0,23466603.27954797,1.4464624111644433,0.9939326779716648,10.0,5.0,8.0,4.0,8.0,300000000.0,ATRのみ,4103
2224,782,7340873.337692996,1.754222411417221,9999982.512060393,1.357961991884124,2865303.9390096585,1.341884551214279,4569789.995583001,1.4367362732912505,24775949.784346044,17340855.849753387,7435093.934592659,24,-285899.9972224999,-521499.99982000014,23636883.121646043,1.4284725470347601,0.9697585081096194,10.0,5.0,8.0,4.0,8.0,300000000.0,前日比のみ,4103
2224,773,7620600.004373487,1.7942059955692562,10180033.879193107,1.3600345115998067,2506490.4791856585,1.2848993377027782,4390006.661951,1.4148364433688636,24697131.02470325,17800633.883566596,6896497.141136658,22,-300899.9972224999,-684600.0004799999,23558064.36200325,1.447944681521549,1.0365447701761636,10.0,5.0,8.0,4.0,8.0,300000000.0,乖離×ATR×前日比,4103
1864,606,6223681.9373059,1.7913268783272078,9876273.65360254,1.426265902682167,2063142.7565530003,1.29927095026097,4201839.995901,1.4553112635749037,22364938.343362443,16099955.590908442,6264982.752454,23,-312649.9972224999,-559850.0004799999,21271671.680662442,1.4691722606634063,1.0812262336836604,10.0,5.0,8.0,4.0,8.0,500000000.0,乖離×ATR(現行),3225
1864,607,5507742.040226632,1.6703476064264944,8946331.5086242,1.3779291746122029,2004892.7565530003,1.2880884510499748,3668589.9948670007,1.3805663657022735,20127556.300270833,14454073.54885083,5673482.751420001,22,-312649.9972224999,-526899.9999100001,19037289.637570832,1.4257506707315446,1.0201658631234192,10.0,5.0,8.0,4.0,8.0,500000000.0,乖離のみ,3225
1864,600,6503431.0605889,1.8525092420547946,10305074.71493604,1.4564031778678053,1972342.755423,1.2887998241095882,4297439.995901,1.4717536633076458,23078288.526848942,16808505.77552494,6269782.751324,23,-297899.9974044999,-527200.0,21985021.86414894,1.5193573929472404,1.1481758566046163,10.0,5.0,8.0,4.0,8.0,500000000.0,ATRのみ,3225
1864,614,6182554.775008438,1.7954863712706532,9925591.5120912,1.43337698507251,2082267.7554330002,1.316755135996444,4370756.662463,1.4780701845734756,22561170.70499564,16108146.287099639,6453024.417896001,24,-312649.9972224999,-673050.00021,21450904.04229564,1.50277220410327,1.105160724446261,10.0,5.0,8.0,4.0,8.0,500000000.0,前日比のみ,3225
1864,612,6209852.267276633,1.7852403381734128,10327704.842009202,1.445811516647272,1979892.757033,1.2874431369539887,4076473.3288310003,1.434249454463536,22593923.19514983,16537557.109285835,6056366.085864,24,-312649.9972224999,-778800.0004799999,21500656.53244983,1.4888219037517942,1.1218190110425248,10.0,5.0,8.0,4.0,8.0,500000000.0,乖離×ATR×前日比,3225
1357,363,4686227.981146831,2.0204521869982943,10804479.518418409,1.7626193121556133,1529899.1673400002,1.3618433153649099,1817339.9961210005,1.2347105084814474,18837946.66302624,15490707.49956524,3347239.1634610007,24,-389129.99935999996,-578266.66707,17829346.66302624,1.59472040351124,1.3059888438408886,10.0,5.0,8.0,4.0,8.0,1000000000.0,乖離×ATR(現行),2136
1357,368,4553932.147371832,1.9738286291658598,9990404.516275067,1.6900248514195213,1506899.1673400002,1.3547088279061048,1574756.6621570003,1.196323915385859,17625992.493143898,14544336.6636469,3081655.829497,23,-412129.99935999996,-632933.3334199999,16624592.493143898,1.5463279493784696,1.2437077458158907,10.0,5.0,8.0,4.0,8.0,1000000000.0,乖離のみ,2136
1357,360,4924967.368824831,2.1270536340309305,11037854.518495407,1.7923350127054372,1294799.16781,1.3030066474770183,1293906.6631910002,1.162665526399351,18551527.718321238,15962821.88732024,2588705.8310010005,23,-638229.9988899999,-591300.0,17542927.718321238,1.6081085576772645,1.299908503147092,10.0,5.0,8.0,4.0,8.0,1000000000.0,ATRのみ,2136
1357,368,4617336.869716137,1.9999310419587804,10121074.519315071,1.7074569759180371,1127524.16622,1.2625586401334503,1539189.9966110003,1.1957709033872197,17405125.55186221,14738411.389031209,2666714.162831,23,-588630.0004799999,-541000.0,16376525.55186221,1.5725446883661771,1.2241956028093497,10.0,5.0,8.0,4.0,8.0,1000000000.0,前日比のみ,2136
1357,364,4935184.035591831,2.109826877665299,10516437.850475067,1.7323989627589658,1358599.1678199999,1.316883988148349,1477539.996121,1.187193877705971,18287761.0500079,15451621.886066899,2836139.1639409997,23,-560429.9988799999,-541000.0,17279161.0500079,1.609217657190498,1.313624738010464,10.0,5.0,8.0,4.0,8.0,1000000000.0,乖離×ATR×前日比,2136
2620,1058,8155035.995809747,1.618620239628468,11624184.456517786,1.3655602021754691,4770549.646670658,1.454989744255059,5138603.329721001,1.3874004344215143,29688373.428719193,19779220.452327535,9909152.976391658,23,-287134.93768447,-613500.0,28549306.76601919,1.417666205882688,0.9711592051219873,10.0,5.0,8.0,6.0,3.0,300000000.0,乖離×ATR(現行),5424
2620,1055,7648657.812176826,1.5597277490928405,9912168.208776996,1.3016426372568617,4595976.312960658,1.4416683619252177,4906653.328637,1.3669329676849635,27063455.662551478,17560826.020953823,9502629.641597658,23,-244793.93766846997,-613500.0,25924388.999851476,1.4055654494955838,0.9600844858134959,10.0,5.0,8.0,6.0,3.0,300000000.0,乖離のみ,5424
2620,1060,7976616.004013266,1.6044689418211906,11775404.82885367,1.382681705157641,4641426.568470659,1.4492408512026218,5127503.329305001,1.4012689818882436,29520950.730642594,19752020.832866937,9768929.89777566,23,-282338.27116646984,-634800.0,28448484.067942593,1.4467061822832548,0.9898315867938844,10.0,5.0,8.0,6.0,3.0,300000000.0,ATRのみ,5424
2620,1082,7725525.42836981,1.5756825154528415,11699712.611543616,1.3776722378845794,4593748.106974659,1.4464322560274008,5078649.995843001,1.3887533160956431,29097636.14273108,19425238.039913427,9672398.102817658,24,-249852.27092446998,-589400.0,28008169.48003108,1.4325758860349491,0.9714844719457998,10.0,5.0,8.0,6.0,3.0,300000000.0,前日比のみ,5424
2620,1066,8462721.357304823,1.646528201762149,11324424.45595133,1.3525796029666535,4598359.647150658,1.4361027791636403,4749353.329051,1.3576938880365406,29134858.78945781,19787145.813256152,9347712.976201657,24,-279468.27098447,-650050.003790006,28062392.126757808,1.4355688292693998,1.0068976289181164,10.0,5.0,8.0,6.0,3.0,300000000.0,乖離×ATR×前日比,5424
2212,800,6577034.465533198,1.617771282464922,11301935.066596145,1.436762954482887,2765156.9250680003,1.3248350401945497,5351236.663201001,1.4845633566352354,25995363.120398343,17878969.532129344,8116393.588269001,24,-228477.66457774997,-551550.00024,24902096.45769834,1.4600202794303556,1.0418152488623396,10.0,5.0,8.0,6.0,3.0,500000000.0,乖離×ATR(現行),4247
2212,798,5802300.0557806045,1.5242660345075203,10298899.588932805,1.3893090739106981,2447710.0021480005,1.2857773048606815,4568586.662117001,1.3904351119755853,23117496.30897841,16101199.64471341,7016296.664265001,24,-193565.99792774994,-572550.0,22027229.646278407,1.4220426477479515,0.9874156970459383,10.0,5.0,8.0,6.0,3.0,500000000.0,乖離のみ,4247
2212,798,6919910.987575466,1.663549325050961,11625342.791917143,1.463635224654303,2889531.923628,1.343998209190761,5140336.662785001,1.4705449600337392,26575122.365905613,18545253.77949261,8029868.586413002,25,-206060.99805974987,-527200.0,25551455.70320561,1.5063776102959165,1.0978983137429494,10.0,5.0,8.0,6.0,3.0,500000000.0,ATRのみ,4247
2212,809,6470542.457999077,1.6129223033787414,11992414.113219805,1.4778923343774029,2655735.000718,1.3203097683461964,4525783.329363001,1.3913365162117042,25644474.901299883,18462956.57121888,7181518.330081001,24,-206190.99781774994,-787049.99997,24600808.23859988,1.4731077834733768,1.0442455297695445,10.0,5.0,8.0,6.0,3.0,500000000.0,前日比のみ,4247
2212,805,6540685.282032271,1.6082881387441161,11702262.920232804,1.4496042625322627,2698910.002318,1.3164282322993623,4320386.662531001,1.3683224439464503,25262244.86711408,18242948.202265076,7019296.664849,25,-206190.99781774994,-767850.00024,24238578.204414077,1.4517970868228913,1.0393293646067057,10.0,5.0,8.0,6.0,3.0,500000000.0,乖離×ATR×前日比,4247
1606,474,4622761.286525082,1.7405733136648083,12546325.034497408,1.802720573421967,1315428.335745,1.2331587679472713,2784949.9979030006,1.2982541376437535,21269464.65467049,17169086.32102249,4100378.333648001,24,-705529.9975799997,-506299.99999999994,20260864.65467049,1.546311870417226,1.1994177996319781,10.0,5.0,8.0,6.0,3.0,1000000000.0,乖離×ATR(現行),2765
1606,478,4411832.119160082,1.7005075111297556,10692600.034992069,1.6415425068765264,1073428.335745,1.1883118132055606,2987166.663889,1.3207297382283474,19165027.153786153,15104432.154152151,4060594.9996340005,23,-848529.9975799997,-530539.9999999999,18163627.153786153,1.4767224668120429,1.091612821241061,10.0,5.0,8.0,6.0,3.0,1000000000.0,乖離のみ,2765
1606,472,4740775.673943082,1.7836245043648327,12374183.367022406,1.7979841252893238,1343628.3359049999,1.2375634762950132,2421616.664973,1.2587941970751553,20880204.04184349,17114959.04096549,3765245.0008779997,24,-765629.9974199999,-541000.0,19871604.04184349,1.5658790285654614,1.2091895815058182,10.0,5.0,8.0,6.0,3.0,1000000000.0,ATRのみ,2765
1606,478,4497224.841221888,1.713170648661888,11254054.559982069,1.707890447884249,1069153.3343149999,1.1865017834930707,2853849.998393,1.3082541713845544,19674282.733911958,15751279.401203956,3923003.332708,23,-738029.9990099999,-541000.0,18645682.733911958,1.5388856958859425,1.1526026224862522,10.0,5.0,8.0,6.0,3.0,1000000000.0,前日比のみ,2765
1606,476,4760634.007660083,1.781708343757841,11456300.033882067,1.703711832240915,1384728.3359150002,1.243559897368908,2566699.997903,1.2717247272162613,20168362.37536015,16216934.04154215,3951428.3338180003,23,-695229.9974099998,-562889.9999999999,19159762.37536015,1.5370551580451461,1.1785515196865968,10.0,5.0,8.0,6.0,3.0,1000000000.0,乖離×ATR×前日比,2765
2578,1040,8094546.553637432,1.6392265182366894,10701009.389401285,1.3356707975210875,4927424.646670658,1.4741162926321618,5194253.328891,1.3978907860036882,28917233.918600377,18795555.943038717,10121677.975561658,24,-313168.27066047007,-613500.0,27778167.255900376,1.4137574357127272,0.9647299327291183,10.0,5.0,8.0,6.0,5.0,300000000.0,乖離×ATR(現行),5282
2578,1038,7637907.883253336,1.5811019846961887,8986893.141990494,1.2729833214524546,4882751.312960658,1.4741481635029672,4867953.327807,1.3699314106588498,26375505.66601149,16624801.02524383,9750704.640767658,23,-667365.6725361248,-842700.0,25236439.00331149,1.397514977098111,0.9431778067813865,10.0,5.0,8.0,6.0,5.0,300000000.0,乖離のみ,5282
