entry,y,ticker,pnl,yen
2025-06-24,2025,8058.T,0.8837044892188053,7444.326617179216
2025-06-26,2025,8001.T,2.5226213326021356,22098.16287359471
2025-06-26,2025,4613.T,1.4102564102564104,13774.679487179486
2025-06-27,2025,8795.T,0.6635071090047393,6264.170616113744
2025-06-27,2025,2222.T,-3.0,-25302.0
2025-07-01,2025,5110.T,2.6211520877781167,25800.000000000004
2025-07-02,2025,4543.T,-3.2446085098115405,-25327.414027588886
2025-07-02,2025,4516.T,-0.4132231404958678,-3893.8016528925623
2025-07-03,2025,4901.T,-0.5909389363099147,-5405.318450426789
2025-07-04,2025,8697.T,-1.2991339107261826,-11653.231179213857
2025-07-07,2025,7203.T,-0.5,-4969.0
2025-07-08,2025,2871.T,-2.127659574468085,-19643.617021276594
2025-07-09,2025,2678.T,3.3499643620812543,32712.401995723445
2025-07-10,2025,2587.T,-0.26666666666666666,-2413.866666666667
2025-07-11,2025,4324.T,-3.0,-26662.5
2025-07-14,2025,3626.T,0.461335676625659,4222.144112478031
2025-07-16,2025,4385.T,-1.4724180837826628,-14303.069265864786
2025-07-16,2025,4516.T,2.947996025173899,26646.936071546872
2025-07-17,2025,3626.T,1.1706048124864512,10706.351615001082
2025-07-18,2025,8804.T,-3.0,-22675.5
2025-07-22,2025,3382.T,3.905447070914697,37746.14594039055
2025-07-23,2025,8830.T,2.6820636990128515,21422.983795865155
2025-07-24,2025,2267.T,-1.2459267778416714,-9729.442208165612
2025-07-25,2025,4704.T,-3.0,-28230.0
2025-07-28,2025,7751.T,5.0,40400.0
2025-07-29,2025,4063.T,-0.6555153707052441,-5873.4177215189875
2025-07-29,2025,4684.T,1.6885553470919326,9052.345215759851
2025-07-31,2025,7956.T,1.4609421586165774,12220.781156827668
2025-08-01,2025,3038.T,0.29666254635352285,2411.8665018541406
2025-08-01,2025,2501.T,-1.0898796886058097,-10694.55343241337
2025-08-05,2025,8253.T,3.914959813326419,30098.21104485351
2025-08-06,2025,7951.T,-0.30339805825242716,-2984.2233009708734
2025-08-06,2025,2222.T,1.9736842105263157,18799.342105263157
2025-08-12,2025,8113.T,0.1803245842516484,1638.3390102183514
2025-08-12,2025,7951.T,-2.6262626262626263,-25889.696969696968
2025-08-12,2025,8282.T,1.6615801966768398,14754.832146490337
2025-08-18,2025,6707.T,5.0,41650.0
2025-08-18,2025,7951.T,5.0,47775.0
2025-08-19,2025,6750.T,5.0,44675.0
2025-08-20,2025,6544.T,0.0,0.0
2025-08-21,2025,6005.T,0.31534688156972673,2698.107918710582
2025-08-25,2025,4684.T,-1.4018691588785046,-7514.018691588784
2025-08-27,2025,9735.T,0.36845983787767134,2008.106116433309
2025-08-28,2025,4528.T,4.99383477188656,48240.44389642417
2025-09-01,2025,9021.T,1.6388467374810318,16200.0
2025-09-03,2025,7729.T,3.9724310776942358,31870.814536340855
2025-09-04,2025,6544.T,5.0,46250.0
2025-09-05,2025,7011.T,5.8474576271186445,41388.30508474576
2025-09-08,2025,7832.T,0.099601593625498,498.3067729083665
2025-09-09,2025,6754.T,1.1887503624238909,10199.478109596985
2025-09-10,2025,6098.T,1.3261648745519712,11176.917562724013
2025-09-11,2025,7012.T,3.009666080843583,27216.41036906852
2025-09-12,2025,4151.T,-3.0,-29784.0
2025-09-18,2025,4816.T,-3.0,-27585.0
2025-09-18,2025,5929.T,-1.4935354436023183,-13397.012929112794
2025-09-19,2025,8795.T,-3.0,-22200.0
2025-09-22,2025,9201.T,0.3246753246753247,2998.051948051948
2025-09-24,2025,4452.T,-0.26013771996939555,-2554.292272379495
2025-09-25,2025,9107.T,-3.0,-26664.0
2025-09-26,2025,4568.T,-0.8968609865470852,-6125.560538116592
2025-09-29,2025,4543.T,0.51440329218107,5036.008230452675
2025-09-30,2025,4519.T,5.0,31595.0
2025-10-01,2025,2502.T,-3.651685393258427,-32417.837078651686
2025-10-02,2025,4188.T,0.3208556149732674,2971.764705882403
2025-10-02,2025,9843.T,-3.0,-24462.0
