ev,win,side,n,gross,net,t,t1,t2,wy,ny
香港引け16:00,0→15,売,2751,-0.0017575785500655813,-0.006757578550065582,-0.7961734199101599,-1.468977532253538,0.15898259286792749,4,11
香港引け16:00,0→30,買,2749,0.002019215158788177,-0.002980784841211823,0.7325941916437683,1.8503421910966957,-0.5159651107983309,6,11
香港引け16:00,0→30,売,2749,-0.002019215158788177,-0.007019215158788178,-0.7325941916437683,-1.8503421910966957,0.5159651107983309,5,11
香港引け16:00,5→15,買,2752,0.00021812092670242937,-0.0047818790732975704,0.12675826111505054,0.6863385342096087,-0.4381253578697854,6,11
香港引け16:00,5→15,売,2752,-0.00021812092670242937,-0.00521812092670243,-0.12675826111505054,-0.6863385342096087,0.4381253578697854,5,11
香港引け16:00,5→30,買,2751,0.000479855321489075,-0.004520144678510925,0.19952818581718254,1.2334283961856651,-0.7405033103208355,7,11
香港引け16:00,5→30,売,2751,-0.000479855321489075,-0.0054798553214890754,-0.19952818581718254,-1.2334283961856651,0.7405033103208355,4,11
シンガポール09:00,前15→0,買,2747,0.002004531853341067,-0.002995468146658933,1.2390628476554568,0.9657284048323982,0.8345109525501749,9,11
シンガポール09:00,前15→0,売,2747,-0.002004531853341067,-0.0070045318533410676,-1.2390628476554568,-0.9657284048323982,-0.8345109525501749,2,11
シンガポール09:00,前10→0,買,2738,0.00207387825613114,-0.00292612174386886,1.5563969980532504,1.6059972538664202,0.7279786084330648,8,11
シンガポール09:00,前10→0,売,2738,-0.00207387825613114,-0.00707387825613114,-1.5563969980532504,-1.6059972538664202,-0.7279786084330648,3,11
シンガポール09:00,前5→0,買,2739,0.0033879575158574267,-0.0016120424841425734,3.41152883626987,3.7679705798726806,1.5713746709729859,11,11
シンガポール09:00,前5→0,売,2739,-0.0033879575158574267,-0.008387957515857428,-3.41152883626987,-3.7679705798726806,-1.5713746709729859,0,11
シンガポール09:00,0→5,買,2750,-0.0004572307209951801,-0.005457230720995181,-0.2286248049553241,-0.5760847408769094,0.20080927519509334,5,11
シンガポール09:00,0→5,売,2750,0.0004572307209951801,-0.00454276927900482,0.2286248049553241,0.5760847408769094,-0.20080927519509334,6,11
シンガポール09:00,0→10,買,2748,-0.00022217567049188556,-0.005222175670491886,-0.08346878349553262,-0.44492850671783635,0.2401241917178489,4,11
シンガポール09:00,0→10,売,2748,0.00022217567049188556,-0.004777824329508114,0.08346878349553262,0.44492850671783635,-0.2401241917178489,7,11
シンガポール09:00,0→15,買,2750,0.0008943195241782222,-0.004105680475821778,0.29068378417722485,-0.14806824499952245,0.4585806561460975,5,11
シンガポール09:00,0→15,売,2750,-0.0008943195241782222,-0.005894319524178222,-0.29068378417722485,0.14806824499952245,-0.4585806561460975,6,11
シンガポール09:00,0→30,買,2753,0.003270290140588961,-0.0017297098594110391,0.8968231915320088,0.1860774792053892,0.9702525372712427,8,11
シンガポール09:00,0→30,売,2753,-0.003270290140588961,-0.00827029014058896,-0.8968231915320088,-0.1860774792053892,-0.9702525372712427,3,11
シンガポール09:00,5→15,買,2746,0.0013442993108553505,-0.0036557006891446498,0.6128417798593032,0.44169539136943053,0.45097528257843544,5,11
シンガポール09:00,5→15,売,2746,-0.0013442993108553505,-0.00634429931085535,-0.6128417798593032,-0.44169539136943053,-0.45097528257843544,6,11
シンガポール09:00,5→30,買,2753,0.003715221353362731,-0.0012847786466372692,1.2780269257423786,0.715952370113293,1.0584733875434789,9,11
シンガポール09:00,5→30,売,2753,-0.003715221353362731,-0.00871522135336273,-1.2780269257423786,-0.715952370113293,-1.0584733875434789,2,11
シドニー10:00,前15→0,買,2731,0.00772447793296143,0.00272447793296143,4.417292315454505,2.9917671765662743,3.2724897772963026,10,11
シドニー10:00,前15→0,売,2731,-0.00772447793296143,-0.01272447793296143,-4.417292315454505,-2.9917671765662743,-3.2724897772963026,1,11
シドニー10:00,前10→0,買,2727,0.006723818847088021,0.0017238188470880206,4.118997198426773,2.9359258293618544,2.9522223682853763,10,11
