label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P10|reversal|MA0|BB0|TP10/SL20|TR0-0|long,4035,-2.9813182762667796,-2.542263099342789,-1.7126744695660188,3,11,-239.97272727281805,-6.668378585363428,-3.1882466723009686,0.9039424462525638,66.96406443618339,-0.6542007434946704,-2639.700000000995,-0.6542007434946704,-0.7854135357201562,0.08924898723746255,0.13121279222548576,1.4701880243903627,10,reversal,False,False,long,False,-0.8827727645615867,-0.3844086021510078,-0.03809523809532101,-1.5142857142856736
P10|reversal|MA0|BB0|TP10/SL20|TR0-0|short,3927,-6.534991141820562,-4.71838977668181,-4.527684308512763,0,11,-518.9909090909932,-10.202448029092382,-6.818949228006055,0.8025579038745181,64.29844665138783,-1.45375604787393,-5708.900000000923,-1.45375604787393,-1.2686727331403933,0.11173178836681336,-0.18508331473353667,-1.656496485368261,10,reversal,False,False,short,False,-1.7342431761791215,-1.47242744063371,-1.4333333333333576,-1.0582035928143554
P10|reversal|MA0|BB0|TP10/SL20|TR5-3|both,8533,-10.523810119559053,-8.864784552232157,-6.244001564553765,0,11,-914.8090909091333,-17.658698345509396,-10.83156104521667,0.7329910447761019,78.68276104535333,-1.1792921598500485,-10062.900000000463,-1.1792921598500485,-1.1543510043090106,0.06982744130525477,-0.02494115554103793,-0.35718272178993643,10,reversal,False,False,both,True,-1.2744132358601483,-1.7447058823531265,-0.7398002305032013,-1.1968906163241646
P10|reversal|MA0|BB0|TP10/SL20|TR5-3|long,4878,-7.339899799378886,-6.445179067603923,-4.029901295074298,1,11,-460.1090909091199,-13.06519349209702,-7.571119925493279,0.752271125381764,79.74579745797458,-1.037556375563821,-5061.200000000319,-1.037556375563821,-1.1280369629951186,0.1194415236846743,0.0904805874312975,0.7575304185683892,10,reversal,False,False,long,True,-1.2511184210528448,-1.3383047210302086,-0.282481254260353,-1.5618352450468214
P10|reversal|MA0|BB0|TP10/SL20|TR5-3|short,4722,-9.524679203539426,-7.365304317685002,-6.164394447499218,0,11,-610.8636363636601,-14.996941451194562,-9.807739390078373,0.6939965116649569,77.53070732740365,-1.4230199068191995,-6719.50000000026,-1.4230199068191995,-1.340979448664838,0.08860338050281998,-0.08204045815436145,-0.925929210474654,10,reversal,False,False,short,True,-1.4917388407730099,-1.7323284823286649,-1.4222563315425092,-1.004916317991534
P10|reversal|MA1|BB0|TP20/SL20|TR0-0|both,3764,-1.9448679122502113,-2.4760798841207867,-0.4285612673831278,3,11,-211.30000000000555,-4.46787016560604,-2.208076501817103,0.9392593947629719,50.23910733262487,-0.6175079702444363,-2324.300000000058,-0.6175079702444363,-0.54986663322679,0.2205195114547768,-0.0676413370176463,-0.30673629091327775,10,reversal,True,False,both,False,-1.6227022058823652,-0.3439749608763601,0.42699999999994703,-1.0172043010752534
P10|reversal|MA1|BB0|TP20/SL20|TR0-0|long,2098,-0.36428910097804734,-1.275919688554312,0.6222316220942198,5,11,-29.436363636367727,-2.2687288085142576,-0.6539400481963095,0.9844609315762674,51.525262154432795,-0.15433746425168882,-323.80000000004316,-0.15433746425168882,-0.0784677330831428,0.34686556627039733,-0.07586973116854602,-0.21872949795599528,10,reversal,True,False,long,False,-0.9947368421052737,-0.12860962566843503,1.453757225433434,-1.5706546275394555
P10|reversal|MA1|BB0|TP20/SL20|TR0-0|short,1883,-2.0749784397903643,-1.7910571558228527,-1.169343996625062,2,11,-160.80909090909347,-3.8739720272070937,-2.4619120918723514,0.9086613929279542,49.283058948486456,-0.939405204460981,-1768.9000000000271,-0.939405204460981,-1.0038881560201711,0.3508892470927035,0.06448295155919015,0.18377009866635785,10,reversal,True,False,short,False,-1.5434707903780192,-0.9501424501424506,-0.8320224719101245,-0.22307692307695562
P10|reversal|MA1|BB0|TP20/SL20|TR5-3|both,5692,-6.76283166849814,-5.926948895329984,-3.788053200306139,1,11,-484.1181818181825,-12.592517577828685,-7.027941356124846,0.7858771305533063,78.84750527055516,-0.9355762473647236,-5325.300000000007,-0.9355762473647236,-0.9671393115949936,0.1278497073262349,0.03156306423027,0.24687631196315787,10,reversal,True,False,both,True,-0.9222031963471699,-1.5660427807488038,-0.33630916716585313,-1.2107919930372484
P10|reversal|MA1|BB0|TP20/SL20|TR5-3|long,3127,-4.612235404438844,-4.253003385895707,-2.3729117626123077,2,11,-240.59090909090654,-9.109500727993263,-4.879021553042686,0.7972139425471414,79.7889350815478,-0.8463383434601763,-2646.4999999999714,-0.8463383434601763,-0.8515391862438436,0.15003817760622717,0.005200842783667281,0.03466346277090095,10,reversal,True,False,long,True,-0.8224119530417776,-1.5598305084747095,0.03238578680216158,-1.6056910569103677
P10|reversal|MA1|BB0|TP20/SL20|TR5-3|short,2736,-5.331305657088625,-4.338545059969224,-3.2517080043715034,1,11,-262.7454545454588,-9.545362960087905,-5.689182985103873,0.7696556231220982,77.77777777777779,-1.056359649122824,-2890.2000000000467,-1.056359649122824,-1.0147018449432597,0.1599522718138894,-0.04165780417956433,-0.2604389653685868,10,reversal,True,False,short,True,-0.9951576576577732,-1.6049916805325868,-0.9477888730384234,-0.6913919413918029
P10|reversal|MA1|BB0|TP15/SL15|TR0-0|both,4502,-3.6449813446654438,-3.075780054426151,-2.132754160051054,1,11,-321.54545454545496,-7.360242442248576,-3.9579117295479818,0.9001307307652164,50.0,-0.7856508218569528,-3537.0000000000014,-0.7856508218569528,-0.6765434764991612,0.180552058060812,-0.10910734535779154,-0.6042985415377704,10,reversal,True,False,both,False,-1.2273402674591547,-0.6659806295399482,-0.3248169838945662,-0.9244813278008346
