label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P40|breakout|MA1|BB1|TP20/SL20|TR0-0|both,1566,1.2329652704732197,0.49850206299535943,1.2148576782493354,8,11,87.69999999999588,-0.36786524173757107,1.0433921888023263,1.0647128271864954,53.44827586206896,0.6160280970625516,964.6999999999557,0.6160280970625516,-0.3435679035439562,0.2701736499385979,0.9595960006065078,3.5517749448349027,40,breakout,True,True,both,False,-0.07167300380227237,0.8548172757475299,1.6212446351930418,-0.038095238095285644
P40|breakout|MA1|BB1|TP20/SL20|TR0-0|long,876,1.0677664138910912,0.8407140103300148,0.6749028364576583,8,11,56.763636363635605,-0.13078815145274905,0.8762282750154063,1.0753887762001355,53.76712328767124,0.7127853881278453,624.3999999999925,0.7127853881278453,0.4003595795308142,0.6335374564111401,0.3124258085970311,0.49314496788691753,40,breakout,True,True,long,False,0.3715827338129668,1.3879518072289443,2.404059040590298,-2.240993788819801
P40|breakout|MA1|BB1|TP20/SL20|TR0-0|short,737,0.7299772001697976,-0.38650854500718124,1.348134991126344,8,11,35.23636363636028,-0.3803921320490578,0.5169789645211725,1.0548526789504917,53.18860244233379,0.5259158751695571,387.59999999996353,0.5259158751695571,-0.9154000087869841,0.578960854463505,1.4413158839565412,2.489487627435777,40,breakout,True,True,short,False,-0.5071161048689099,0.36233766233768466,0.5999999999999203,2.993103448275647
P40|breakout|MA1|BB1|TP20/SL20|TR5-3|both,1769,0.04367505893172686,-1.3600449532760903,1.342526890358937,6,11,1.845454545452216,-2.997572042390398,-0.19283755420863918,1.0028670291646034,80.55398530243075,0.011475409836051506,20.299999999975114,0.011475409836051506,-0.9675305564334803,0.17700854924392107,0.9790059662695318,5.530840009995469,40,breakout,True,True,both,True,-0.23311475409845875,-0.9067226890757418,0.8351456310680672,0.19547038327533023
P40|breakout|MA1|BB1|TP20/SL20|TR5-3|long,974,0.9569213221232482,-0.17778464168227776,1.4775631191434697,7,11,28.290909090907498,-1.441058049351798,0.6419983758632384,1.086849743246257,82.23819301848049,0.3195071868582986,311.1999999999828,0.3195071868582986,-0.7307377440804039,0.39653488204645543,1.0502449309387025,2.6485562266768317,40,breakout,True,True,long,True,0.08781249999989153,-0.08216216216226793,1.1940789473684859,-0.3921212121211075
P40|breakout|MA1|BB1|TP20/SL20|TR5-3|short,819,-0.9091289859173753,-1.9011393459833916,0.5340879581657159,5,11,-26.572727272728024,-2.9485110097992333,-1.2200827938890229,0.9183633570730314,78.63247863247864,-0.3568986568986666,-292.30000000000797,-0.3568986568986666,-1.0855247373275176,0.3407491726657779,0.728626080428851,2.138306234843071,40,breakout,True,True,short,True,-0.5304347826087867,-1.8362637362638508,0.22957746478891128,1.2128000000000152
P40|breakout|MA1|BB1|TP15/SL15|TR0-0|both,1692,1.001848494918276,0.30484494687146374,1.0890418454129187,7,11,55.56363636364292,-1.210250383263414,0.7981024466618114,1.049775229656659,53.78250591016549,0.3612293144208473,611.2000000000737,0.3612293144208473,-0.7154559409556813,0.31405028881639946,1.0766852553765287,3.4283848597444915,40,breakout,True,True,both,False,-0.1289930555555319,1.1800000000000748,0.6300202839757133,-0.07083333333330562
P40|breakout|MA1|BB1|TP15/SL15|TR0-0|long,931,0.7898886807783274,0.8858569767576163,0.24610186769807804,7,11,32.3181818181855,-0.8622231419171149,0.6040973839820186,1.0527346357527518,53.92051557465092,0.3818474758324828,355.5000000000415,0.3818474758324828,-0.42387543358522695,0.47167572458649404,0.8057229094177097,1.7082136464073199,40,breakout,True,True,long,False,0.17582781456957014,1.6465909090910045,1.0881118881119598,-1.7880239520958459
P40|breakout|MA1|BB1|TP15/SL15|TR0-0|short,776,0.7874675166032616,-0.6437301780137983,1.7008511201643393,8,11,28.97272727273042,-0.7445612595813961,0.5174255087585287,1.056739482632773,53.865979381443296,0.41069587628870513,318.7000000000352,0.41069587628870513,-0.91410482375246,0.584517938328884,1.3248007000411652,2.2664842482486054,40,breakout,True,True,short,False,-0.5266903914590646,0.7921212121212691,0.20961538461542298,2.396721311475532
P40|breakout|MA1|BB1|TP15/SL15|TR5-3|both,1807,-0.7174914606712978,-1.9862689816883752,0.8920258283495907,5,11,-26.00909090911563,-4.317274978110784,-0.9430712027318922,0.9578750533739324,76.03763143331489,-0.1583287216382244,-286.1000000002715,-0.1583287216382244,-1.0461483074822424,0.1794933658152443,0.887819585844018,4.946252925904049,40,breakout,True,True,both,True,-0.23231511254035211,-1.065582655826733,0.7055555555554618,-0.3969387755104063
P40|breakout|MA1|BB1|TP15/SL15|TR5-3|long,986,0.41412838594589557,-0.9992786954213425,1.5589451683378426,6,11,10.727272727259251,-2.3522549876981733,0.11087101826953388,1.0338924632352502,77.58620689655173,0.11967545638930238,117.99999999985215,0.11967545638930238,-0.9459832225475553,0.3366693378428768,1.0656586789368576,3.1652976946602704,40,breakout,True,True,long,True,-0.1839009287927296,-0.4814814814816525,1.2431372549018571,-0.666666666666859
P40|breakout|MA1|BB1|TP15/SL15|TR5-3|short,829,-1.4569940140660194,-1.9469910479159953,-0.1645704126526192,5,11,-35.24545454546585,-3.929559814065078,-1.7465831386343948,0.8834300490092574,74.30639324487333,-0.4676718938481594,-387.70000000012413,-0.4676718938481594,-1.0901932949830277,0.15057572870671307,0.6225214011348683,4.134274537348559,40,breakout,True,True,short,True,-0.31192052980147883,-1.5809782608697491,-0.056018518518598064,0.07480314960608958
