label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P40|reversal|MA1|BB0|TP30/SL30|TR5-3|short,1645,-0.17525704605265605,-0.6954501496634978,0.3689670456119579,8,11,-8.463636363655644,-2.7033345094526995,-0.5622847861760256,0.9858383657078212,86.38297872340426,-0.056595744680979554,-93.10000000021137,-0.056595744680979554,-0.8427104023419936,0.20223864385886542,0.7861146576610141,3.8870645226913867,40,reversal,True,False,short,True,-0.7101145038168115,-0.1517808219178435,0.525720620842333,0.31901639344235655
P40|reversal|MA1|BB0|TP20/SL10|TR0-0|both,2970,-0.5873312940886423,-0.5613447437379414,-0.290646909734409,6,11,-42.06363636357628,-3.5593860943792257,-0.8627201670030911,0.9775611648602427,35.65656565656566,-0.15579124579102263,-462.6999999993372,-0.15579124579102263,-0.6147173559691874,0.17813072935088212,0.45892611017816476,2.576344417667384,40,reversal,True,False,both,False,-0.5008888888884205,0.3271247739606749,0.03515016685206207,-0.3631067961165299
P40|reversal|MA1|BB0|TP20/SL10|TR0-0|long,1592,0.16017962433175825,0.18066149315222738,0.05097884058560845,4,11,8.12727272730371,-2.1095265541932813,-0.15187761940360037,1.0081835157995263,36.4321608040201,0.056155778894687355,89.40000000034227,0.056155778894687355,-0.2840797752753397,0.23352332322724964,0.34023555417002704,1.4569660514762888,40,reversal,True,False,long,False,0.10971074380211492,0.1126811594207496,0.2563894523326569,-0.35752212389383037
P40|reversal|MA1|BB0|TP20/SL10|TR0-0|short,1394,-0.7859052423007808,-0.7587820324110759,-0.38933265057741784,3,11,-38.154545454515855,-2.8587905306937498,-1.1904467331687156,0.9569639982363447,35.07890961262554,-0.30107604017193224,-419.69999999967354,-0.30107604017193224,-0.7941324438506602,0.2860006360421518,0.49305640367872794,1.7239696054594071,40,reversal,True,False,short,False,-1.065402843601422,0.745936395760174,-0.1643031784840986,-0.40714285714287995
P40|reversal|MA1|BB0|TP20/SL10|TR5-3|both,3879,-5.011227269626901,-4.033751755021706,-3.136294075878701,0,11,-216.8545454545069,-11.32129901653192,-5.34996662996839,0.8227891358611896,67.82675947409126,-0.6149523072955855,-2385.3999999995763,-0.6149523072955855,-0.9578986389228694,0.06588637346592742,0.34294633162728394,5.2051177441817424,40,reversal,True,False,both,True,-0.5976973684209284,-0.8705577172501987,-0.37506631299725135,-0.7400788436267189
P40|reversal|MA1|BB0|TP20/SL10|TR5-3|long,2064,-4.211468915713716,-3.3290997188838847,-2.664407075741624,0,11,-128.1636363636156,-9.00874787740482,-4.593268425374029,0.8025158289908887,67.9748062015504,-0.683042635658804,-1409.7999999997714,-0.683042635658804,-0.9422373516201237,0.10100363031847198,0.2591947159613197,2.566192077889274,40,reversal,True,False,long,True,-0.6531055900619888,-1.0764864864863743,-0.3838351822503034,-0.8322195704056107
P40|reversal|MA1|BB0|TP20/SL10|TR5-3|short,1819,-2.954862632834763,-2.4321962535453423,-1.811317432161847,1,11,-88.29999999998209,-7.365694197266387,-3.37199412524661,0.8466239262253894,67.67454645409565,-0.5339747113797708,-971.299999999803,-0.5339747113797708,-1.0137580499163559,0.1576901531441592,0.47978333853658506,3.042570058879774,40,reversal,True,False,short,True,-0.5212543554005694,-0.6805486284287898,-0.38483033932125565,-0.6017492711369749
P40|reversal|MA1|BB0|TP10/SL20|TR0-0|both,2925,-0.29819241626595316,-0.4070926710409211,-0.031659922351696936,6,11,-20.18181818188989,-3.436865496138924,-0.5381896777091887,0.9881605051517378,68.88888888888889,-0.07589743589770513,-222.0000000007875,-0.07589743589770513,-0.8914705855898237,0.2604834154112092,0.8155731496921186,3.1309983724093273,40,reversal,True,False,both,False,-0.13416572077232616,0.019538188276607905,0.2204081632652058,-0.5161936560935055
P40|reversal|MA1|BB0|TP10/SL20|TR0-0|long,1580,0.09768512167854909,-0.5705250117598732,0.6750569991231208,7,11,4.736363636324913,-2.277327223509668,-0.14524444981973123,1.0051986150330354,69.30379746835443,0.03297468354403476,52.09999999957492,0.03297468354403476,-0.619287802214859,0.1760925679760808,0.6522624857588938,3.70408866913391,40,reversal,True,False,long,False,0.20105263157846473,-0.7261648745524394,0.9515274949082129,-0.91940298507462
P40|reversal|MA1|BB0|TP10/SL20|TR0-0|short,1393,-0.6727903947605505,-0.6047344403782089,-0.36051803274979105,6,11,-31.89090909094398,-2.840774415784458,-1.0286527621937642,0.9613724453840302,68.19813352476669,-0.2518305814790977,-350.8000000003831,-0.2518305814790977,-1.2245655666069237,0.1751580998615343,0.972734985127826,5.553468471608169,40,reversal,True,False,short,False,-0.7659574468089764,0.5218543046352733,-0.6236775818640367,0.2332103321032623
