label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,smas,bb,mtf,tp,sl,trail,dirn
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR0-0|long",1322,-0.1402407779095456,-0.026282697255710377,-0.1653078339070834,4,11,-8.881818181818359,-1.6722956364217683,-0.4802382774755861,0.9924765131680267,51.8910741301059,-0.0739031770045393,-97.70000000000095,"(25, 75, 200)",2.5,True,20,20,False,long
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR0-0|short",882,-0.34996281444326066,0.04717697038979483,-0.5370150953343878,5,11,-19.027272727272585,-1.5422375427902382,-0.6832750047483643,0.9760276718322278,51.02040816326531,-0.23730158730158493,-209.2999999999979,"(25, 75, 200)",2.5,True,20,20,False,short
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR5-3|both",2787,-2.750068581265255,-2.3311965921697047,-1.5913911244404568,3,11,-135.13636363637107,-6.954887529956588,-3.028166949423917,0.8614825513674595,81.3778256189451,-0.5333692142088559,-1486.5000000000812,"(25, 75, 200)",2.5,True,20,20,True,both
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR5-3|long",1712,-1.9011120934408485,-1.9690562869577062,-0.765445615239403,2,11,-71.86363636364325,-5.269541554833356,-2.2352309025446937,0.8765268189059869,81.77570093457945,-0.4617406542056516,-790.5000000000755,"(25, 75, 200)",2.5,True,20,20,True,long
"SMA25/75/200|BB20,2.5|MTF1|TP20/SL20|TR5-3|short",1090,-2.0586056214269566,-1.3997261052755001,-1.5084219733898059,3,11,-65.47272727272819,-4.625114333176079,-2.441603558077306,0.8365930026773112,80.45871559633028,-0.6607339449541376,-720.20000000001,"(25, 75, 200)",2.5,True,20,20,True,short
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR0-0|both",2414,-0.7986930723531996,0.13209401903434725,-1.2016846498722071,3,11,-52.76363636363205,-3.4763982583232114,-1.0645692227303027,0.9681822667119887,51.698425849212924,-0.2404308202153898,-580.399999999951,"(25, 75, 200)",2.5,True,15,15,False,both
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR0-0|long",1469,-0.5382129279451645,-0.05619503079336357,-0.677567456219899,5,11,-27.59999999999718,-2.6502220368003466,-0.8817942298896645,0.9726019979965925,51.80394826412525,-0.20667120490127155,-303.5999999999679,"(25, 75, 200)",2.5,True,15,15,False,long
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR0-0|short",959,-0.551311619989244,-0.2779811834722125,-0.49421835291099386,4,11,-22.509090909089313,-2.2791085612936324,-0.847672899761153,0.9658232915096587,51.6162669447341,-0.25818561001040835,-247.59999999998163,"(25, 75, 200)",2.5,True,15,15,False,short
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR5-3|both",2826,-3.497608102051824,-3.1883755332778074,-1.8361486102680442,2,11,-146.02727272731926,-8.516462076245302,-3.7731510820935843,0.841686131890398,77.24699221514508,-0.5684005661714477,-1606.3000000005113,"(25, 75, 200)",2.5,True,15,15,True,both
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR5-3|long",1737,-2.3484417790756296,-2.246546864749519,-1.1475775165416167,2,11,-76.10000000003161,-6.330947365271415,-2.6992524677437477,0.8613016535771749,77.89291882556131,-0.48192285549818514,-837.1000000003476,"(25, 75, 200)",2.5,True,15,15,True,long
"SMA25/75/200|BB20,2.5|MTF1|TP15/SL15|TR5-3|short",1099,-2.719418590801222,-2.1134107262534276,-1.728381936366568,2,11,-72.1818181818334,-5.8169549611634315,-3.01182091275221,0.8093408572457347,75.97816196542311,-0.7224749772521998,-794.0000000001676,"(25, 75, 200)",2.5,True,15,15,True,short
"SMA25/75/200|BB20,2.5|MTF1|TP30/SL30|TR0-0|both",1849,0.8829702088964038,0.6289280631167037,0.6236622177418123,6,11,100.9818181818195,-0.29382172707894477,0.6346057888092779,1.043682753413452,52.352623039480804,0.600757166035703,1110.8000000000147,"(25, 75, 200)",2.5,True,30,30,False,both
"SMA25/75/200|BB20,2.5|MTF1|TP30/SL30|TR0-0|long",1102,0.6562690233084066,-0.39985631898235074,1.1482725505723297,3,11,56.390909090911535,-0.27788792622147523,0.35305082043292657,1.0411530551316932,52.45009074410163,0.5628856624319667,620.3000000000272,"(25, 75, 200)",2.5,True,30,30,False,long
"SMA25/75/200|BB20,2.5|MTF1|TP30/SL30|TR0-0|short",789,0.6328611188977353,1.301701481216914,-0.378371845651365,4,11,48.2272727272713,-0.12071340094572997,0.3246437721789591,1.0490840118430766,51.837769328263626,0.6723700887198792,530.4999999999848,"(25, 75, 200)",2.5,True,30,30,False,short
"SMA25/75/200|BB20,2.5|MTF1|TP30/SL30|TR5-3|both",2741,-0.5522044095546571,-0.6162350584985626,-0.18675716068310225,3,11,-33.41818181821586,-3.890073147518143,-0.8383470093189439,0.9657134329471551,86.79314118934695,-0.13411163808842538,-367.60000000037394,"(25, 75, 200)",2.5,True,30,30,True,both
