n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost,swl,sws,frm
3834,-0.012171920830686623,-0.6900354836936479,-1.5260987180441998,0.39440594820173386,0.4375,16,-2.916696529053283,NETH25Cash,MA5/20,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.028411415301776224,-1.6337433374288308,-1.8192697234468174,-0.6170169156039432,0.5,16,-6.808085391688128,NETH25Cash,MA10/50,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.021202461584396294,-1.2279716966468244,-1.3385199045409562,-0.49545236681440746,0.4375,16,-5.080639857160963,NETH25Cash,MA20/100,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.002274258164882492,-0.13389006721101762,0.4469007294420368,-0.516656558604738,0.4375,16,-0.544969112759969,NETH25Cash,MA50/200,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.01450563168103052,-0.8227737587712667,-1.1584538493666974,-0.09349809278971442,0.5,16,-3.47591199156694,NETH25Cash,モメ20,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.01737612286680402,-1.004034985823959,-1.0627132720454548,-0.4286213890705981,0.5,16,-4.1637534419579145,NETH25Cash,モメ60,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.016933023501990344,-0.9831510768884562,-1.3805048802640172,-0.15082866366199044,0.375,16,-4.057575756664437,NETH25Cash,モメ120,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.014601549250681816,-0.8647266242020333,0.25453340577269673,-1.283157211295821,0.5,16,-3.4988962391946306,NETH25Cash,モメ250,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.0001528998097040463,-0.01354433186257999,-1.3785454914677067,1.0241217028928602,0.5625,16,-0.036638616900332766,NETH25Cash,逆張z1_1日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.041654645173201894,-3.6682432144322656,-1.6797987060822428,-3.3265164409202272,0.125,16,-9.981494349628505,NETH25Cash,順張z1_1日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,0.0021690052383629634,0.14613173398855933,-1.454570675281053,1.4268018762925252,0.5625,16,0.5197478802427261,NETH25Cash,逆張z1_3日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.035603572354672375,-2.3919543334092643,-0.22604044322519423,-2.9458673641752986,0.25,16,-8.531506025488367,NETH25Cash,順張z1_3日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,0.012174649397735715,0.7570901638455281,-0.8680182890193396,1.7468280474297744,0.5625,16,2.9173503619324213,NETH25Cash,逆張z1_5日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
3834,-0.04237674185960237,-2.6291849194915136,-0.49961822178691945,-3.03982826009284,0.25,16,-10.154526768107218,NETH25Cash,順張z1_5日,0.08189784608664791,-0.0006136986301369863,-3.8356164383561644e-05,2011-09-21
