n,win,pf,tot,a,b,e3,e4,wy,worst,dd,y10,n10,pf10,win10,worst10,dd10,wy10,hold,tp,stop,rsith,kind,lab,beat4,beat4dd,rank26,rank10
560,45.357142857142854,1.138721107321963,159.0019304901443,-28.49838668779115,187.50031717793547,119.39674977604001,126.76200080101992,16,-39.378966649800006,-164.26928631337572,246.15875057705995,254,1.574520688586957,47.63779527559055,6.459200025800012,-36.756799964,10,7,10.0,6.0,,grid,H7 TP10.0 ST6.0 RSI∞ grid,False,False,224.0,121.0
613,50.08156606851549,1.1162337953548405,144.71949029020314,-29.763859867226948,174.48335015743007,79.11726637788003,101.1573337794,13,-30.230000064999995,-152.74966652600006,180.27460015728002,278,1.3614100313558914,53.597122302158276,-14.626666713700024,-50.126666623999995,7,7,10.0,,50.0,grid,H7 TP10.0 ST∞ RSI50 grid,False,False,256.0,284.0
566,46.28975265017668,1.1196358802603938,143.22790414427232,8.814637721282272,134.41326642299,139.00284963728,43.35333363819998,14,-40.06975223252199,-111.75941880732198,182.35618327548002,259,1.3897966381992124,49.80694980694981,-34.630666301000005,-51.724666301,8,7,10.0,,55.0,grid,H7 TP10.0 ST∞ RSI55 grid,False,False,260.0,275.0
543,45.30386740331492,1.0964522547923214,110.51623759857449,-56.64969557238107,167.16593317095558,134.15584968797998,84.30633366149996,14,-41.511666608800006,-142.01394548106558,218.46218334947991,248,1.5028929606440218,47.58064516129033,-9.080666300999999,-51.18300005300001,8,7,10.0,,60.0,grid,H7 TP10.0 ST∞ RSI60 grid,False,False,337.0,180.0
543,45.48802946593002,1.0945882963506754,108.65290426797455,-57.74802890298107,166.40093317095562,130.34584968798,85.5663336615,14,-41.511666608800006,-142.28727881166557,215.91218334948002,248,1.4937495466560269,47.983870967741936,-9.044666300999992,-51.18300005300001,8,7,10.0,,,grid,H7 TP10.0 ST∞ RSI∞ grid,False,False,339.0,187.0
803,39.22789539227895,1.059650114336962,79.06291850284921,-30.17027493909836,109.23319344194755,62.255153031156844,113.65074684910786,15,-42.59256658345006,-143.01134791787547,175.9058998802647,368,1.3196463621359755,44.29347826086957,-1.98486668636806,-46.201566638600035,9,7,,2.0,50.0,grid,H7 TP∞ ST2.0 RSI50 grid,False,False,375.0,297.0
730,36.02739726027397,1.1314679344100995,164.89366162753493,2.9908886089703066,161.9027730185646,147.08648618255984,69.72409360789784,13,-30.01233393038738,-107.0811957346066,216.81057979045767,327,1.416023568346983,40.36697247706422,-7.2051999836000515,-50.50586663860007,8,7,,2.0,55.0,grid,H7 TP∞ ST2.0 RSI55 grid,False,False,212.0,186.0
703,34.56614509246088,1.072722214331074,90.2435990090676,-18.510781047897016,108.7543800569646,121.56028646835983,51.67823369939785,12,-31.375970266751374,-125.67392078179009,173.23852016775768,316,1.3299353074544829,37.34177215189873,-17.553599983600062,-53.29362663173806,7,7,,2.0,60.0,grid,H7 TP∞ ST2.0 RSI60 grid,False,False,356.0,305.0
702,34.04558404558404,1.0449930874876425,56.11706582566757,-30.142447666497006,86.25951349216456,111.60748659855982,43.647833653397825,12,-31.375970266751374,-139.38392074039015,155.25532025195764,316,1.2938366750727606,36.708860759493675,-21.345166631738074,-65.68972667773808,7,7,,2.0,,grid,H7 TP∞ ST2.0 RSI∞ grid,False,False,435.0,374.0
717,47.00139470013947,1.1907828677667671,242.58337005818728,-5.249214104376023,247.8325841625633,102.7015263738499,176.98898455372787,16,-33.791933223514,-109.89693887787615,279.6905109275778,328,1.556017999797504,52.13414634146341,4.39051665353,-37.45449995968002,10,7,,3.0,50.0,grid,H7 TP∞ ST3.0 RSI50 grid,False,False,101.0,41.0
653,42.87901990811638,1.207725036154821,254.34136568108104,69.24839332164481,185.0929723594362,135.39969303082992,79.2195479998228,14,-26.008000000000045,-75.17120185331656,214.61924103065272,293,1.4290107009028574,45.39249146757679,-2.902850000000035,-41.21309992368005,7,7,,3.0,55.0,grid,H7 TP∞ ST3.0 RSI55 grid,False,False,88.0,190.0
620,43.064516129032256,1.1936046599743622,224.55987944083572,-0.22685961538251723,224.78673905621824,121.07632640192986,108.71024804582288,16,-30.678014908000012,-99.29815762963212,229.7865744477527,280,1.4829920089154511,45.357142857142854,1.101960032399936,-41.213099923680026,10,7,,3.0,60.0,grid,H7 TP∞ ST3.0 RSI60 grid,False,False,124.0,159.0
613,42.41435562805872,1.177742458434071,207.3737461982357,-4.645976233982498,212.01972243221826,138.25737647292988,79.04594799982284,18,-30.678014908000012,-98.37194096707212,217.30332447275273,276,1.4463434988948267,44.20289855072464,4.795960032399933,-41.21309992368005,10,7,,3.0,,grid,H7 TP∞ ST3.0 RSI∞ grid,False,False,145.0,183.0
681,48.89867841409692,1.1617979923453052,207.17207816121703,-31.285065460530248,238.4571436217473,87.62086652046389,155.54536051390784,13,-33.011219940000025,-134.3531943479121,243.16622703437176,311,1.4710040004138485,54.662379421221864,-6.4920666936999885,-44.031799946240035,7,7,,4.0,50.0,grid,H7 TP∞ ST4.0 RSI50 grid,False,False,146.0,127.0
614,44.951140065146575,1.1803220672486667,215.63223252399033,36.442049033807116,179.19018349018322,132.36609974859988,62.12420064106784,17,-33.502666704800035,-110.21923310091212,194.4903003896677,278,1.4010869843366855,47.482014388489205,-13.13619988847205,-51.77973326824002,8,7,,4.0,55.0,grid,H7 TP∞ ST4.0 RSI55 grid,False,False,139.0,242.0
589,44.312393887945674,1.1500115992639761,175.86758298586295,-32.601920560420226,208.46950354628322,134.04969977329986,118.19760064106784,16,-47.043679980700006,-133.5112330569121,252.24730041436777,267,1.5454809101466471,48.31460674157304,-5.5047998884720535,-51.77973326824002,8,7,,4.0,60.0,grid,H7 TP∞ ST4.0 RSI60 grid,False,False,194.0,111.0
581,44.40619621342513,1.1518476071573902,175.112416407963,-23.043520560420234,198.15593696838326,147.0591998442999,80.60120064106783,18,-47.043679980700006,-124.82783305691206,227.66040048536775,262,1.4982288337585354,48.091603053435115,-4.384799888472053,-51.77973326824002,9,7,,4.0,,grid,H7 TP∞ ST4.0 RSI∞ grid,False,False,195.0,164.0
637,50.39246467817896,1.1750837325150503,217.06989076827875,-28.342143439437077,245.41203420771583,93.80123320730597,147.52250087091994,14,-57.63319994000003,-173.56864987508004,241.32373407822587,288,1.5014644898805456,54.513888888888886,-12.136666713700022,-40.47799995199998,8,7,,6.0,50.0,grid,H7 TP∞ ST6.0 RSI50 grid,False,False,134.0,135.0
582,46.391752577319586,1.183702076446121,216.29257706493559,31.496676620440162,184.7959004444954,138.00699973365994,90.81900084901991,16,-25.334863211554016,-111.78522298654441,228.82600058267982,264,1.5042682392209334,48.484848484848484,-3.8916992072800465,-38.20799991599999,9,7,,6.0,55.0,grid,H7 TP∞ ST6.0 RSI55 grid,False,False,136.0,162.0
560,45.357142857142854,1.1690755439099285,193.11327413300825,-27.47529301958717,220.58856715259537,135.71299978435994,144.89700080101989,16,-39.378966649800006,-166.31519260717175,280.61000058537985,255,1.6586589311774913,47.45098039215686,10.0952000258,-36.756799964,10,7,,6.0,60.0,grid,H7 TP∞ ST6.0 RSI60 grid,False,False,166.0,38.0
554,45.30685920577617,1.1528642417885007,173.45380757640822,-33.15695963818716,206.6107672145954,148.64259985535992,111.28960080101989,16,-39.378966649800006,-167.13852592577175,259.9322006563798,250,1.6151475126124277,47.199999999999996,1.789900792719932,-43.742900046000024,10,7,,6.0,,grid,H7 TP∞ ST6.0 RSI∞ grid,False,False,199.0,88.0
613,50.08156606851549,1.1100554397787736,137.02699029852306,-33.210359867226956,170.23735016575003,78.28526638619999,100.68733377940002,14,-31.40999996500001,-152.74966652600006,178.9726001656,278,1.3587998141793844,53.597122302158276,-14.626666713700024,-50.126666623999995,8,7,,,50.0,grid,H7 TP∞ ST∞ RSI50 grid,False,False,277.0,286.0
566,46.28975265017668,1.1324605253529256,158.5815508429002,-0.7729655547497503,159.35451639764997,151.96209964559998,54.913333638199965,14,-41.557355508554,-113.247022083354,206.87543328379996,259,1.4422079195319153,49.80694980694981,-34.630666301000005,-51.666666301,8,7,,,55.0,grid,H7 TP∞ ST∞ RSI55 grid,False,False,226.0,207.0
542,45.38745387453875,1.1152165372123848,131.8322479608384,-61.444935184777094,193.2771831456155,147.11509969629995,97.03633366149995,15,-41.92099184491799,-144.5531850934616,244.1514333577999,248,1.5620287927378615,47.58064516129033,-7.7706663009999986,-49.32300005300003,9,7,,,60.0,grid,H7 TP∞ ST∞ RSI60 grid,False,False,287.0,124.0
538,45.539033457249076,1.096510378594975,111.1974146922384,-60.143268515377095,171.3406832076155,163.64259976729997,51.87233366149994,15,-47.99466630100002,-142.42651842406156,215.5149334287999,245,1.4828071705559311,47.755102040816325,-47.99466630100002,-79.936000053,9,7,,,,grid,H7 TP∞ ST∞ RSI∞ grid,False,False,334.0,189.0
865,44.85549132947977,1.1251627760311944,166.7214882235591,23.937060978800062,142.78442724475906,47.03182654668196,98.04860662624904,17,-36.064219887620034,-86.31486430582522,145.08043317293098,400,1.2505832444954126,46.75,-6.02742998359999,-29.620549983600014,9,10,3.0,2.0,50.0,grid,H10 TP3.0 ST2.0 RSI50 grid,False,False,209.0,406.0
837,43.847072879330945,1.1432792534939673,189.32612113195384,32.543537284025774,156.78258384792807,69.40112648366497,86.4281833054351,17,-36.064219887620034,-78.09406430582519,155.82930978910005,382,1.274960933247981,45.811518324607334,-4.820829983599978,-44.41928330760003,9,10,3.0,2.0,55.0,grid,H10 TP3.0 ST2.0 RSI55 grid,False,False,172.0,368.0
833,44.057623049219686,1.153501290902061,201.4549211229539,38.084937245025756,163.36998387792815,70.121126483665,89.3555833054351,18,-36.064219887620034,-79.7753643058252,159.4767097891001,381,1.282343043921008,45.93175853018373,-4.820829983599978,-44.41928330760003,9,10,3.0,2.0,60.0,grid,H10 TP3.0 ST2.0 RSI60 grid,False,False,154.0,351.5
834,44.00479616306954,1.1515167536262993,199.2744211229539,35.90443724502574,163.36998387792815,70.121126483665,89.3555833054351,18,-36.064219887620034,-79.7753643058252,159.4767097891001,381,1.282343043921008,45.93175853018373,-4.820829983599978,-44.41928330760003,9,10,3.0,2.0,,grid,H10 TP3.0 ST2.0 RSI∞ grid,False,False,161.0,351.5
744,51.47849462365591,1.1067999555595611,139.68265852176742,-3.306072858601695,142.98873138036913,59.14370335204905,78.46598644699503,15,-24.017841672300015,-94.46137703916102,137.60968979904408,337,1.2532781720842125,53.11572700296736,-8.643479939926983,-38.88164988479995,8,10,3.0,3.0,50.0,grid,H10 TP3.0 ST3.0 RSI50 grid,False,False,270.0,429.0
725,49.79310344827586,1.1087044168376583,143.00207214833236,-9.912289046487853,152.9143611948202,55.70493662047605,89.4083830060191,14,-24.017841672300015,-89.14362517809532,145.11331962649516,325,1.2673506033022535,52.0,-8.481679983600008,-47.16161663859999,7,10,3.0,3.0,55.0,grid,H10 TP3.0 ST3.0 RSI55 grid,False,False,262.0,405.0
721,50.20804438280167,1.1262873701987848,164.43647210668442,-5.324789090947871,169.76126119763228,56.424936620476075,92.7851830022311,14,-24.017841672300015,-87.15582522255531,149.21011962270717,324,1.2758997359157147,52.160493827160494,-8.481679983600008,-47.16161663859999,7,10,3.0,3.0,60.0,grid,H10 TP3.0 ST3.0 RSI60 grid,False,False,214.0,395.5
722,50.13850415512465,1.1231411794076833,160.85677210668445,-8.904489090947868,169.76126119763228,56.424936620476075,92.7851830022311,14,-24.017841672300015,-87.15582522255532,149.21011962270717,324,1.2758997359157147,52.160493827160494,-8.481679983600008,-47.16161663859999,7,10,3.0,3.0,,grid,H10 TP3.0 ST3.0 RSI∞ grid,False,False,221.0,395.5
690,53.04347826086957,1.0188304951622993,25.348189364986307,-41.69011867464294,67.03830803962921,28.51306663292204,36.41030646786709,9,-34.308766616518994,-125.13105318375905,64.92337310078914,313,1.1125865184836121,53.99361022364217,-16.409033394000033,-54.06695000000005,3,10,3.0,4.0,50.0,grid,H10 TP3.0 ST4.0 RSI50 grid,False,False,481.0,517.0
670,50.8955223880597,0.9987487537086902,-1.7089940004787116,-51.115858529168044,49.40686452868936,3.7982665551580546,38.27126304769117,10,-29.178049940200033,-119.67260279125483,42.06952960284923,300,1.0715561360062635,51.66666666666667,-20.177060044165952,-52.55575000000007,3,10,3.0,4.0,55.0,grid,H10 TP3.0 ST4.0 RSI55 grid,False,False,511.0,536.0
667,51.2743628185907,1.0101799590938558,13.80850594684136,-46.54625858844805,60.3547645352894,4.518266555158081,41.269263047691176,11,-29.178049940200033,-117.70270285053483,45.78752960284926,299,1.078141924786326,51.83946488294314,-20.177060044165952,-50.07153339969995,4,10,3.0,4.0,60.0,grid,H10 TP3.0 ST4.0 RSI60 grid,False,False,492.0,532.5
667,51.12443778110944,1.0033902205894858,4.617605946841347,-55.73715858844806,60.3547645352894,4.518266555158081,41.269263047691176,11,-29.178049940200033,-117.70270285053482,45.78752960284926,299,1.078141924786326,51.83946488294314,-20.177060044165952,-50.07153339969995,4,10,3.0,4.0,,grid,H10 TP3.0 ST4.0 RSI∞ grid,False,False,501.0,532.5
631,55.467511885895405,0.9707237261270587,-38.518741028447394,-39.47232929576866,0.9535882673212909,-3.8382999659038934,14.4204499078351,11,-38.924500030299996,-132.4145741468626,10.582149941931196,287,1.0184410541189628,56.09756097560976,-38.924500030299996,-68.51658326445401,5,10,3.0,6.0,50.0,grid,H10 TP3.0 ST6.0 RSI50 grid,False,False,531.0,559.0
611,53.51882160392799,0.9690473176658334,-40.96237452637237,-56.38153585602379,15.419161329651441,14.845933268877154,2.7838897703391674,12,-39.339309959365934,-131.18500251213965,17.629823039216326,273,1.031471750300883,53.84615384615385,-39.339309959365934,-68.715249952354,5,10,3.0,6.0,55.0,grid,H10 TP3.0 ST6.0 RSI55 grid,False,False,532.0,557.0
608,53.45394736842105,0.960323149583785,-52.67232456189237,-50.26833594494379,-2.4039886169485865,14.845933268877154,5.781889770339185,12,-39.339309959365934,-143.07404746549267,20.627823039216338,272,1.0369535639334218,54.04411764705882,-39.339309959365934,-68.715249952354,5,10,3.0,6.0,60.0,grid,H10 TP3.0 ST6.0 RSI60 grid,False,False,535.0,554.5
608,53.289473684210535,0.9556577367622143,-58.98642456189238,-56.5824359449438,-2.4039886169485865,14.845933268877154,5.781889770339185,12,-39.339309959365934,-143.0740474654927,20.627823039216338,272,1.0369535639334218,54.04411764705882,-39.339309959365934,-68.715249952354,5,10,3.0,6.0,,grid,H10 TP3.0 ST6.0 RSI∞ grid,False,False,540.0,554.5
585,55.21367521367522,1.0120919033605202,14.1609086222479,11.702245636111464,2.4586629861364315,-32.73153346847885,11.30668325443522,13,-53.064099993399964,-112.62325334292885,-21.424850214043623,267,0.9611147187729211,53.558052434456926,-53.064099993399964,-85.88006676702898,5,10,3.0,,50.0,grid,H10 TP3.0 ST∞ RSI50 grid,False,False,491.0,564.0
569,53.25131810193322,1.0353013985628476,40.77867526425488,-9.965260834911675,50.743936099166575,2.8869997663021905,18.09603974733923,13,-40.55606004416594,-98.046716521399,20.98303951364144,259,1.0397895256788363,52.8957528957529,-40.55606004416594,-69.15673345492897,5,10,3.0,,55.0,grid,H10 TP3.0 ST∞ RSI55 grid,False,False,462.0,553.0
565,53.6283185840708,1.0444995357238631,51.07862515415488,3.3954390660883162,47.683186088066584,2.8869997663021905,21.094039747339245,12,-40.55606004416594,-93.52087004192882,23.981039513641438,258,1.0456450597448437,53.100775193798455,-40.55606004416594,-69.15673345492897,5,10,3.0,,60.0,grid,H10 TP3.0 ST∞ RSI60 grid,False,False,447.0,550.5
565,53.451327433628315,1.0389065168569718,44.76452515415487,-2.9186609339116956,47.683186088066584,2.8869997663021905,21.094039747339245,12,-40.55606004416594,-93.52087004192883,23.981039513641438,258,1.0456450597448437,53.100775193798455,-40.55606004416594,-69.15673345492897,5,10,3.0,,,grid,H10 TP3.0 ST∞ RSI∞ grid,False,False,453.0,550.5
775,38.193548387096776,1.0141820531194459,19.140862030556402,-79.58957486721039,98.73043689776677,62.70943658058087,129.09099663116297,15,-48.78360434780778,-200.0776044216474,191.80043321174387,356,1.3518818175525404,44.38202247191011,4.852125016399965,-37.82444163860003,10,10,5.0,2.0,50.0,grid,H10 TP5.0 ST2.0 RSI50 grid,False,False,485.0,251.0
703,35.56187766714082,1.0754443902942745,96.12542967997251,-28.610283283122502,124.73571296309498,94.525419688039,112.08224005332903,14,-49.85816656563005,-156.57728618737434,206.60765974136802,314,1.4040890705489992,40.76433121019109,-13.087124983600017,-46.01614163860004,9,10,5.0,2.0,55.0,grid,H10 TP5.0 ST2.0 RSI55 grid,False,False,348.0,209.0
695,35.10791366906475,1.0736532711116704,94.01584313551456,-29.09538328172748,123.11122641724204,118.17570302110599,85.5006701426091,14,-49.85816656563005,-144.40626951017938,203.67637316371508,310,1.3968830563433368,40.32258064516129,-11.992658287818022,-46.016141638600025,9,10,5.0,2.0,60.0,grid,H10 TP5.0 ST2.0 RSI60 grid,False,False,353.0,219.0
696,34.62643678160919,1.0584212331371157,75.28639315801458,-30.984633281727483,106.27102643974204,111.71903637210596,85.5006701426091,14,-49.85816656563005,-162.80996948767938,197.21970651471506,310,1.3821199477915058,40.0,-11.992658287818022,-46.01614163860003,9,10,5.0,2.0,,grid,H10 TP5.0 ST2.0 RSI∞ grid,False,False,380.0,235.0
667,45.87706146926537,1.0774549435944483,100.99870015894349,-70.02295141945837,171.0216515784019,85.35415008342295,121.23433653719896,13,-38.03254814799001,-162.77903015989168,206.5884866206219,305,1.3936518072765376,50.81967213114754,-6.383124955969991,-44.52408165500002,9,10,5.0,3.0,50.0,grid,H10 TP5.0 ST3.0 RSI50 grid,False,False,343.0,210.0
614,41.69381107491857,1.0765589094642152,99.200835730958,-32.380147069651905,131.5809828006099,55.96763319469989,107.46322651435001,14,-41.926966490770084,-155.38977485586798,163.4308597090499,273,1.3069682493264687,45.05494505494506,-18.646774983600032,-57.033115021000036,8,10,5.0,3.0,55.0,grid,H10 TP5.0 ST3.0 RSI55 grid,False,False,346.0,341.0
603,41.625207296849084,1.0978414438656277,124.84921720064813,-26.703613867296813,151.552831067945,79.95544983198492,92.60031644110006,17,-41.926966490770084,-140.95957160498753,172.55576627308497,268,1.3260090026729547,44.776119402985074,-18.646774983600032,-51.61708165500002,9,10,5.0,3.0,60.0,grid,H10 TP5.0 ST3.0 RSI60 grid,False,False,298.0,314.0
604,41.556291390728475,1.0956360693499863,122.34992553744812,-28.586238867296792,150.93616440474497,77.9187831829849,94.02031642690005,16,-41.926966490770084,-140.3595716049875,171.93909960988492,268,1.3248733980579133,44.776119402985074,-18.646774983600032,-51.61708165500003,8,10,5.0,3.0,,grid,H10 TP5.0 ST3.0 RSI∞ grid,False,False,302.0,319.0
620,48.54838709677419,1.024274466201468,32.10772776704313,-94.66745720994982,126.77518497699299,39.39847513426403,94.72714325043897,12,-41.92599985712002,-169.43932928955428,134.125618384703,286,1.2404436816460715,52.09790209790209,-22.818074923000008,-52.7408,6,10,5.0,4.0,50.0,grid,H10 TP5.0 ST4.0 RSI50 grid,False,False,473.0,440.0
559,43.82826475849731,0.9822463267596767,-23.02368449913851,-61.94905932539538,38.925374826256885,12.427658309349962,74.34348313820695,11,-36.09577791409772,-177.9887368188665,86.77114144755693,247,1.1618761696593256,46.558704453441294,-30.15903328824006,-73.16647493240004,6,10,5.0,4.0,55.0,grid,H10 TP5.0 ST4.0 RSI55 grid,False,False,527.0,497.0
550,43.09090909090909,0.9897240019767986,-13.29980991756837,-47.21844297376034,33.91863305619196,9.236074974834954,62.31378314815699,11,-35.68959991640003,-162.2857455622464,71.54985812299195,241,1.1321225356909714,45.643153526970956,-24.061033288240047,-74.911641561115,5,10,5.0,4.0,60.0,grid,H10 TP5.0 ST4.0 RSI60 grid,False,False,522.0,514.0
550,43.09090909090909,1.0005837585851616,0.7501900144316372,-49.09444297376034,49.84463298819197,21.412074906834984,66.06378314815699,11,-35.68959991640003,-160.4132455622464,87.47585805499197,240,1.1653446414206325,45.83333333333333,-24.061033288240047,-74.11164156111502,5,10,5.0,4.0,,grid,H10 TP5.0 ST4.0 RSI∞ grid,False,False,504.0,495.0
575,51.13043478260869,0.9904189991991438,-12.772213862458814,-85.96867227238985,73.19645840993098,14.485974989345987,92.60344999407499,13,-46.09533319608002,-191.38044269824758,107.089424983421,265,1.190932091557174,55.094339622641506,-37.02487503029999,-53.73299999999999,7,10,5.0,6.0,50.0,grid,H10 TP5.0 ST6.0 RSI50 grid,False,False,521.0,484.0
520,45.96153846153846,0.939855425610606,-79.76433271587537,-95.28007409983547,15.515741383960087,8.67534134968502,53.40843323317503,12,-40.05691128717771,-266.5806849813465,62.08377458286006,229,1.11406389837349,48.47161572052402,-27.32837506886498,-97.45697504539997,6,10,5.0,6.0,55.0,grid,H10 TP5.0 ST6.0 RSI55 grid,False,False,548.0,520.0
511,44.81409001956947,0.9365968687116121,-83.42162461581026,-83.24149099315545,-0.1801336226548068,-2.9460752750299006,41.024433243125074,11,-41.18633328500002,-274.44056020623145,38.07835796809518,224,1.0694341480508942,46.875,-27.32837506886498,-101.98830840431496,5,10,5.0,6.0,60.0,grid,H10 TP5.0 ST6.0 RSI60 grid,False,False,550.0,539.5
510,44.509803921568626,0.9270933020309361,-95.84795788311028,-95.66782426045546,-0.1801336226548068,-2.9460752750299006,41.024433243125074,11,-41.18633328500002,-273.84056020623143,38.07835796809518,224,1.0694341480508942,46.875,-27.32837506886498,-101.98830840431496,5,10,5.0,6.0,,grid,H10 TP5.0 ST6.0 RSI∞ grid,False,False,556.0,539.5
528,51.89393939393939,1.109297349561598,121.77200239541561,-16.242705791909607,138.0147081873252,0.660291505000036,107.98158338027513,14,-53.621999935000005,-152.43927627859742,108.64187488527517,241,1.226798317378341,52.69709543568465,-22.648333335600007,-60.9481417162,5,10,5.0,,50.0,grid,H10 TP5.0 ST∞ RSI50 grid,False,False,303.0,482.0
480,46.458333333333336,1.0074925979957048,8.736050295464956,-14.421874318745227,23.15792461421017,-25.810208628714957,65.93233315497511,11,-50.22199993500001,-198.2408519011363,40.12212452626015,216,1.075229688798237,48.148148148148145,-45.39750007360001,-121.71987507579995,4,10,5.0,,55.0,grid,H10 TP5.0 ST∞ RSI55 grid,False,False,498.0,537.0
474,45.78059071729958,1.0064403255155954,7.401866731900105,-21.72562447454516,29.127491206445267,-10.639125237229955,49.881483097925155,11,-50.22199993500001,-183.4747687836512,39.2423578606952,213,1.0752253997948809,47.417840375586856,-45.39750007360001,-107.99570841851495,4,10,5.0,,60.0,grid,H10 TP5.0 ST∞ RSI60 grid,False,False,499.0,538.0
475,45.68421052631579,1.012997558274918,14.862200062000099,-26.44879108584519,41.310991147845286,-5.86312528922992,57.288983091325136,11,-50.22199993500001,-182.8747687836512,51.425857802095216,214,1.0994401879783409,47.66355140186916,-37.99000008020001,-107.99570841851495,4,10,5.0,,,grid,H10 TP5.0 ST∞ RSI∞ grid,False,False,490.0,524.0
757,37.12021136063408,0.9936052916503957,-8.562910094785714,-78.81576353278538,70.25285343799968,68.28138655276486,103.67099653943187,14,-49.04674657880298,-207.9933264030424,171.95238309219673,346,1.31788393218429,43.0635838150289,-1.9150999836000469,-36.625566638600034,9,10,7.0,2.0,50.0,grid,H10 TP7.0 ST2.0 RSI50 grid,False,False,516.0,318.0
662,35.04531722054381,1.1161149008228397,140.23886963649932,5.867385085918422,134.3714845505809,111.47164463568802,134.70271989020594,15,-56.29936656563005,-162.91754271431344,246.174364525894,293,1.5166506968393658,40.61433447098976,-1.334250000000006,-29.153541736600047,9,10,7.0,2.0,55.0,grid,H10 TP7.0 ST2.0 RSI55 grid,False,False,268.0,120.0
641,33.073322932917314,1.1283313573049618,153.60694973063917,11.257718341106154,142.3492313895331,118.38157808246997,122.56476322978011,16,-48.86044656563003,-136.43078523356147,240.94634131225007,281,1.509663086257413,37.72241992882562,-5.184250000000006,-35.02596660068001,9,10,7.0,2.0,60.0,grid,H10 TP7.0 ST2.0 RSI60 grid,False,False,234.0,136.0
637,32.33908948194662,1.1146473077282837,138.1580896976382,11.482635024506173,126.675454673132,109.64728475236898,126.6684631719801,15,-48.86044656563003,-149.14730187866147,236.3157479243491,277,1.4980556674391683,36.8231046931408,-3.824250000000006,-35.025966600680015,8,10,7.0,2.0,,grid,H10 TP7.0 ST2.0 RSI∞ grid,False,False,274.0,144.0
655,44.42748091603053,1.0406038840101761,53.9243425931243,-64.6196222877784,118.54396488090265,48.33724664074995,114.4241698309039,13,-56.74534814799001,-178.66856349614164,162.7614164716539,298,1.3021485975362534,48.65771812080537,-4.894249958456025,-43.325206655000024,8,10,7.0,3.0,50.0,grid,H10 TP7.0 ST3.0 RSI50 grid,False,False,440.0,345.0
584,39.8972602739726,1.046586437998322,59.285029875964675,21.675718414482997,37.609311461481624,28.93502153549997,65.85466655599488,13,-54.76534814799002,-159.4211979119652,94.78968809149491,258,1.1784380091561644,41.47286821705426,-10.457633315199987,-51.03837331520001,7,10,7.0,3.0,55.0,grid,H10 TP7.0 ST3.0 RSI55 grid,False,False,424.0,489.0
552,39.85507246376812,1.1234601094187961,148.9282161110399,19.43555139930579,129.4926647117341,67.82892153447303,81.46725318464505,15,-51.804348192000006,-109.55736498555322,149.29617471911808,244,1.2939939298059664,41.80327868852459,-4.662933335199999,-54.404406655000024,9,10,7.0,3.0,60.0,grid,H10 TP7.0 ST3.0 RSI60 grid,False,False,245.0,394.0
547,40.036563071297984,1.1360250660641218,162.63599110393898,41.75525972230582,120.88073138163313,50.57378820437204,90.11045318464508,15,-51.804348192000006,-107.58827492319627,140.68424138901713,240,1.2795327337191924,42.083333333333336,-20.67679998419999,-61.25753998420004,8,10,7.0,3.0,,grid,H10 TP7.0 ST3.0 RSI∞ grid,False,False,218.0,421.0
612,46.89542483660131,0.9836721709036101,-21.892918028257927,-80.10646147693654,58.21354344867865,-11.314466523500005,74.8217098997599,11,-41.92599985712002,-159.431250033321,63.5072433762599,280,1.1097808845399704,49.642857142857146,-19.182699923000012,-70.12166671390005,5,10,7.0,4.0,50.0,grid,H10 TP7.0 ST4.0 RSI50 grid,False,False,526.0,518.0
542,42.066420664206646,0.9490951273358108,-66.08529362950254,-26.585660626837182,-39.499633002665334,-44.937183047636054,58.32414988232794,10,-33.52910974710122,-193.6019266968605,13.386966834691895,238,1.0243956119887851,43.27731092436975,-29.221266592036038,-71.64834983503606,5,10,7.0,4.0,55.0,grid,H10 TP7.0 ST4.0 RSI55 grid,False,False,545.0,558.0
520,41.15384615384615,1.0073597516718826,9.176875954362657,-4.944794305429427,14.121670259792054,-40.21338306583598,84.23378653047803,8,-35.82959991640002,-140.01686045034955,44.020403464642065,227,1.0833518014128882,42.290748898678416,-16.809383233800013,-66.66558321740004,4,10,7.0,4.0,60.0,grid,H10 TP7.0 ST4.0 RSI60 grid,False,False,497.0,535.0
516,41.66666666666667,1.0448504827150569,54.576975923401726,14.121339126770618,40.45563679663109,-41.61694974693696,111.97131974841805,10,-35.82959991640002,-123.05512385169617,70.3543700014811,225,1.1377133463098126,43.111111111111114,-14.409383233800012,-65.95311653263698,4,10,7.0,4.0,,grid,H10 TP7.0 ST4.0 RSI∞ grid,False,False,438.0,515.0
568,50.176056338028175,0.9725746911329739,-36.66144298960998,-88.99619313095988,52.33475014134991,-38.09113336420001,71.60395001429997,10,-46.09533319608002,-195.53672603449758,33.51281665009997,259,1.0568500986203506,53.28185328185329,-33.389500030299985,-74.74003340680004,5,10,7.0,6.0,50.0,grid,H10 TP7.0 ST6.0 RSI50 grid,False,False,529.0,544.0
507,43.39250493096647,0.8896078347163854,-149.52610856579184,-79.76257527116063,-69.76353329463117,-60.67966674599995,46.26253309969995,9,-37.49024312018121,-298.61222478941175,-14.417133646299993,223,0.9747299664739091,44.39461883408072,-37.22569998359996,-111.50400011029996,5,10,7.0,6.0,55.0,grid,H10 TP7.0 ST6.0 RSI55 grid,False,False,561.0,562.0
