elog,med,p10,stop,dd,p10_1y,med_1y,jp,us,de,mult
4.382805706795785,453.6610467359257,19.369652288602428,0.0,-46.820211181835234,6.311752529163014,9.286546527426555,12500,31250.0,50000.0,1.5
4.508407425769889,509.25659787976946,22.09594134347997,0.0,-45.624724674755875,6.337026441563659,9.105725344948855,12500,31250.0,50000.0,2.0
3.933019338101685,288.3299736542974,15.158861646611639,0.0,-37.31001506820037,5.965660873627988,8.587547824999861,12500,31250.0,80000.0,1.0
4.082807822627989,342.1540246713865,17.32912925752944,0.0,-38.30709114075418,6.026448817307998,8.888639056113544,12500,31250.0,80000.0,1.5
4.218856431469943,398.2458225482219,19.474760429035875,0.0,-39.290985268463,6.2719660557257635,9.073778076515039,12500,31250.0,80000.0,2.0
3.52006758458628,198.02358147699752,13.672207623772747,0.0,-32.25349411482231,5.965660873627988,9.401777533448941,12500,31250.0,1000000000000.0,1.0
3.6686686615115516,225.67916679460603,16.05761627520909,0.0,-33.468060112921115,6.026448817307998,9.94944269557884,12500,31250.0,1000000000000.0,1.5
3.803342662727249,255.55075979586923,19.083415868045712,0.0,-37.04811961406141,6.2719660557257635,10.193389792789146,12500,31250.0,1000000000000.0,2.0
4.2495364715297335,389.0268731534167,17.12163667915059,0.0,-48.90354898074723,5.6055764503232135,8.852536870476092,12500,40000.0,40000.0,1.0
4.401763984400625,451.59618790790944,19.988212742977012,0.0,-47.852525554842984,5.872858316638756,9.014335763421139,12500,40000.0,40000.0,1.5
4.5272726320971195,527.4150486730155,21.821006040646665,0.0,-47.76382003416791,6.254085151187949,9.055377289190593,12500,40000.0,40000.0,2.0
4.123738091613426,375.4684084581513,17.735006961386063,0.0,-44.31100614540172,6.388930185342809,9.274607962944872,12500,40000.0,50000.0,1.0
4.296107652894418,414.3020494566273,19.73222002954021,0.0,-42.80211548149883,6.295554915045661,9.595018221603013,12500,40000.0,50000.0,1.5
4.435139454158045,479.0798617072369,22.952022961532993,0.0,-42.512782145210984,6.516963543797117,9.72078644019729,12500,40000.0,50000.0,2.0
3.8564967994020556,250.80013329840526,15.509981833335676,0.0,-35.50426764217608,6.04502316933521,9.186710766614775,12500,40000.0,80000.0,1.0
4.008972720818181,303.8930414574665,17.824643915290345,0.0,-37.07509777303152,6.2035270603829265,9.14692599006998,12500,40000.0,80000.0,1.5
4.166927313560547,374.8761719430122,20.812557645482222,0.0,-38.15292618946688,6.4525310244123695,9.135630056720865,12500,40000.0,80000.0,2.0
3.44287096477584,177.24691378628253,14.154980387063155,0.0,-30.8117282418118,6.04502316933521,9.690550266489256,12500,40000.0,1000000000000.0,1.0
3.5874764935263115,205.6745952376257,16.960177014660037,0.0,-32.1078260956974,6.2035270603829265,9.906339746043383,12500,40000.0,1000000000000.0,1.5
3.728934526764123,237.87848500147163,21.065578776064203,0.0,-36.175249452131744,6.4525310244123695,9.99006234674456,12500,40000.0,1000000000000.0,2.0
3.8527706890645987,232.91835652817701,16.37188834082477,0.0,-43.866722339649684,6.120621662570116,8.298848786914709,12500,1000000000000.0,40000.0,1.0
3.9984403225303216,266.4436215639212,18.971100385567542,0.0,-43.92928254520626,6.398295775179989,8.279357133309649,12500,1000000000000.0,40000.0,1.5
4.140476982131776,329.47219251580975,21.331854289132377,0.0,-43.405533141751185,6.375411134776569,8.393322853145378,12500,1000000000000.0,40000.0,2.0
3.73590512635833,221.03402082815464,17.523629029532966,0.0,-38.693670977285436,6.43469563568944,9.191958641330709,12500,1000000000000.0,50000.0,1.0
3.9071928241211906,254.89012102569322,19.400236174799826,0.0,-37.70930161515547,6.398295775179989,9.305903657700451,12500,1000000000000.0,50000.0,1.5
4.037243065021923,301.9867978629854,21.670300457694317,0.0,-39.222666131782155,6.375411134776569,9.22504999202171,12500,1000000000000.0,50000.0,2.0
3.4477990800207015,172.09764796763122,15.458146083255933,0.0,-31.380079081317465,6.197837076074895,8.610609718084431,12500,1000000000000.0,80000.0,1.0
3.6183008782884176,195.80674604824154,19.068725883404255,0.0,-32.866336325633995,6.32352668258561,8.904976370708434,12500,1000000000000.0,80000.0,1.5
3.7885011245242635,227.98738380807336,22.244476977336983,0.0,-32.721469522794756,6.4618053727915745,8.965916738247257,12500,1000000000000.0,80000.0,2.0
3.0423519743606056,108.61244271793745,14.964483644415948,0.0,-22.973868941329588,6.197837076074895,8.71882670886598,12500,1000000000000.0,1000000000000.0,1.0
3.1962092710346584,125.49803142142882,17.80651725054366,0.0,-27.297889419168925,6.32352668258561,8.90493050766857,12500,1000000000000.0,1000000000000.0,1.5
3.33620030025798,147.15679235078125,20.69775250481288,0.0,-31.933385208366733,6.4618053727915745,9.068408302792962,12500,1000000000000.0,1000000000000.0,2.0
